db_id,seq_features
DB00206,-2.391483 2.442637 2.837122 -2.928937 2.494812 3.111959 -2.180674 -3.062159 3.259089 -2.847287 -1.915296 -2.764015 -2.653368 2.951718 -2.106109 -2.235719 -3.436177 3.284993 -3.127943 1.696823 3.100027 -1.676672 -1.775635 -3.044165 -2.806284 -2.894954 -0.407256 -3.250768 -2.207524 3.339363 2.333150 -2.134066 -2.545463 -3.170215 -1.213981 -1.703901 2.794828 -2.873016 -2.894470 -3.082025 -2.473284 -2.289266 -3.094394 -3.091899 -3.227318 -3.289493 -2.365509 -2.769820 1.741606 -2.783128 -3.666455 -3.051886 -2.879687 -2.877797 -3.460091 3.179869 -2.071382 -3.175183 -2.693732 1.572359 -3.221890 2.644720 -3.002051 -3.159751
DB00207,0.464477 -0.468865 -0.558650 0.565887 -0.408867 -0.481557 0.410254 0.516638 -0.352833 0.502606 0.461420 0.481353 0.463324 -0.434972 0.284387 0.391118 0.517084 -0.480811 0.608456 -0.366513 -0.554167 0.637883 0.187033 0.556673 0.449287 0.498447 0.017863 0.571836 0.409762 -0.539623 -0.470517 0.392607 0.358964 0.445110 0.274158 0.317200 -0.518567 0.642010 0.526032 0.537958 0.539883 0.323460 0.582713 0.615885 0.551824 0.528582 0.371142 0.415208 -0.139786 0.572799 0.571031 0.453442 0.539965 0.355237 0.528345 -0.627380 0.287839 0.459578 0.442794 -0.423176 0.526177 -0.363443 0.481331 0.377611
DB00208,-0.153534 -0.012676 -0.270823 -0.066810 0.016229 -0.081290 -0.167758 -0.259904 -0.034498 -0.010754 -0.272443 0.054520 0.088195 0.238436 0.269902 0.018346 -0.261869 -0.119629 -0.081134 -0.348464 -0.052981 -0.447651 0.524438 -0.218171 -0.180057 -0.116832 0.343892 -0.344814 0.044958 -0.004181 0.041941 0.010394 -0.111449 -0.201667 -0.090482 0.022080 -0.030293 -0.607719 -0.201751 -0.105156 -0.194472 0.096554 -0.147804 -0.106875 -0.104905 -0.206845 0.114713 -0.146983 -0.967969 -0.185831 -0.252416 0.065082 -0.089921 -0.097683 -0.010852 -0.123071 0.172397 0.029906 -0.058161 -0.222597 -0.283458 -0.078816 -0.046753 -0.030825
DB00210,0.820443 -0.913736 -0.733621 0.859141 -0.776100 -0.962354 0.911777 0.826667 -0.742981 0.925755 0.723631 0.919472 0.961519 -0.835688 0.881895 0.875051 0.745864 -0.893460 0.911073 -0.940654 -0.858732 0.688431 0.857697 0.892501 0.845983 0.862921 0.597195 0.763079 0.923582 -0.747348 -0.913192 0.824137 0.807141 0.807445 0.776531 0.844980 -0.940420 0.643902 0.781496 0.881243 0.856449 0.822702 0.888489 0.908693 0.900168 0.817623 0.880894 0.858790 -0.655465 0.797673 0.688644 0.886377 0.919968 0.774934 0.767965 -0.857922 0.833176 0.826463 0.844741 -0.948918 0.792072 -0.933235 0.876459 0.787837
DB00213,0.084955 -0.317352 -0.556089 0.147806 -0.579857 -0.458117 0.309590 0.045162 -0.393100 0.378169 0.011274 0.315937 0.561080 -0.070287 0.711692 0.256706 -0.063851 -0.451369 0.290634 -0.884316 -0.155491 0.219718 0.703919 0.196663 0.087680 0.167284 0.497022 -0.067331 0.437809 -0.081705 -0.310180 0.178903 0.081715 0.004896 0.595963 0.349298 -0.470753 -0.146432 -0.022158 0.195659 0.123371 0.424786 0.165795 0.254731 0.271981 0.017739 0.399507 0.118179 -0.741367 -0.097481 -0.179353 0.309916 0.478813 0.002092 0.077629 -0.552878 0.352294 0.198855 0.103271 -0.781670 -0.002682 -0.442709 0.242828 0.154489
DB00215,-0.003049 -0.525283 0.015384 0.208582 0.418255 -0.298790 0.087487 0.321369 -0.183530 0.268180 0.110355 0.310090 0.302071 -0.404563 0.646195 0.242676 0.290219 -0.114660 0.211170 -0.061671 -0.485939 -0.482127 0.619201 0.325753 0.327323 0.292381 -0.063772 0.195045 0.386386 -0.081922 -0.452838 0.155672 0.420703 0.277506 0.039227 0.053034 -0.399182 0.089488 0.256819 0.256376 0.454873 0.827349 0.140623 0.242266 0.268173 0.256786 0.158941 0.237723 -0.058765 0.397905 0.159212 0.470415 0.012428 0.292995 0.118555 -0.083015 0.050574 0.462201 0.166745 -0.063862 0.138135 -0.327972 0.397380 -0.037330
DB00216,-0.174766 -0.374482 -0.255076 0.066220 0.379465 -0.086968 0.151754 0.121882 -0.007644 0.065935 -0.138199 0.199242 0.081853 -0.171636 0.134107 0.129826 0.138263 0.170912 0.081611 -0.033093 -0.293642 -0.192498 0.384847 0.156071 0.209615 0.093827 -0.236098 0.055078 0.126836 0.149265 -0.261381 -0.067715 0.214793 0.045262 0.000733 0.044186 -0.150385 0.036835 0.175064 0.107922 0.369645 0.599814 0.042291 0.070369 0.059442 0.163000 -0.058471 0.124339 0.258166 0.247880 0.085513 0.152471 -0.143174 0.153017 0.029551 0.178312 -0.028947 0.241347 0.096120 0.028823 0.057109 -0.132301 0.197177 -0.091334
DB00218,0.674065 -0.731818 -0.260795 0.711888 -0.208256 -0.750486 0.598951 0.740965 -0.206979 0.758246 0.666606 0.747488 0.734228 -0.578419 0.849075 0.710445 0.666881 -0.627016 0.623378 -0.545683 -0.799634 0.363661 0.607240 0.733961 0.720979 0.728989 0.524245 0.619580 0.716077 -0.472222 -0.780148 0.739429 0.750787 0.663742 0.421482 0.643748 -0.781746 0.407583 0.667332 0.687321 0.666871 0.799363 0.712852 0.693800 0.710370 0.703359 0.755678 0.706592 -0.434448 0.727086 0.682593 0.716714 0.606306 0.709392 0.704782 -0.621485 0.612432 0.798141 0.710612 -0.571096 0.642812 -0.720844 0.743807 0.637371
DB00220,-0.398440 -0.316644 -1.023983 0.099438 -0.969579 -0.424126 -0.057220 0.086464 -0.916618 0.251272 -0.225644 0.119243 0.260610 -0.479982 0.415319 -0.316115 0.326820 -0.184766 0.354121 -0.099997 -0.289707 -0.015924 0.116687 0.354024 -0.018898 0.166821 -0.842112 0.291280 0.154741 -0.448348 -0.249765 -0.445839 -0.118450 -0.015706 -0.290882 -0.625090 -0.531682 0.223842 0.130037 0.244600 0.309484 0.689093 0.141814 0.483247 0.363503 0.295175 -0.222827 -0.158324 0.077211 0.133154 0.323000 0.506005 0.168090 -0.308439 0.371978 -0.988027 -0.734490 0.482384 -0.243385 -0.381854 0.214401 -0.262563 0.338192 -0.133044
DB00221,0.806942 -0.787676 -0.575669 0.698596 -0.663680 -0.652158 0.852308 0.673592 -0.316436 0.753834 0.831264 0.767077 0.661130 -0.732132 0.700409 0.741486 0.659714 -0.683451 0.638653 -0.743127 -0.627725 0.505819 0.697233 0.739413 0.746975 0.740409 0.713839 0.667058 0.787457 -0.532894 -0.776296 0.709757 0.688586 0.652224 0.391093 0.724765 -0.607119 0.453872 0.687301 0.688286 0.773852 0.754672 0.747361 0.679727 0.713423 0.726313 0.753250 0.719745 -0.147440 0.739876 0.630855 0.562462 0.729835 0.743453 0.694074 -0.526689 0.734049 0.795454 0.776532 -0.747582 0.707324 -0.764062 0.714561 0.743370
DB00224,-0.371605 -0.375786 -1.371442 0.073637 -1.116009 -0.519784 0.124934 0.076072 -1.339885 0.351668 -0.146620 0.170673 0.398488 -0.812360 0.633187 -0.264939 0.358632 -0.334366 0.457445 -0.242928 -0.311708 0.195591 0.243303 0.419778 0.055344 0.189455 -0.596904 0.301816 0.290571 -0.551714 -0.320818 -0.466061 -0.110865 0.067492 0.011326 -0.562551 -0.503880 0.332782 0.141026 0.325283 0.330433 0.733985 0.192137 0.588362 0.466598 0.311907 -0.154925 -0.076615 -0.199333 0.148865 0.339689 0.569073 0.411476 -0.239245 0.388829 -1.127629 -0.562350 0.499957 -0.232241 -0.561955 0.251638 -0.434941 0.411148 -0.087103
DB00227,-3.092162 1.653541 -1.459313 -1.625997 -0.748677 1.089502 -2.009672 -1.997228 -1.686548 -1.598602 -2.488472 -1.890649 -1.700482 0.223075 -2.012307 -2.942397 -0.937201 1.305739 -0.796827 2.091215 1.348452 0.141779 -1.700117 -1.198724 -2.133146 -1.840466 -3.538001 -0.772702 -2.191598 0.379996 1.918174 -3.322207 -2.664802 -1.895241 -1.967214 -3.503643 1.232859 0.037610 -1.339452 -1.381815 -1.547044 -0.792692 -1.484033 -0.659473 -1.173651 -1.127423 -2.957132 -2.615864 1.363739 -1.432475 -0.470264 -1.153827 -1.637290 -2.915313 -0.660150 -0.359692 -3.297931 -1.117913 -2.631627 1.316322 -1.309777 1.908636 -1.363786 -2.341989
DB00230,-2.006158 1.918620 3.835172 -2.545455 4.288459 2.945264 -1.934406 -2.093449 3.537267 -2.608244 -2.448233 -2.214955 -2.091533 2.883666 -1.468312 -1.689735 -2.945629 3.116211 -2.814117 2.129916 2.127126 -2.330073 -1.276114 -2.560013 -2.309136 -2.518742 -1.467666 -2.913401 -1.947191 3.316971 1.823827 -1.810853 -1.803133 -2.570554 -0.962190 -1.270965 2.144654 -2.366250 -2.442278 -2.754288 -2.214554 -1.444853 -2.786699 -2.679728 -2.769358 -2.917593 -1.952740 -2.235017 1.715382 -2.658975 -3.263300 -1.957532 -2.826413 -2.105953 -3.463577 2.772620 -2.143412 -2.531315 -2.307129 2.493918 -2.841313 2.218491 -2.548434 -2.941984
DB00231,-0.097202 -0.130546 -0.166923 -0.149479 0.290872 0.106088 0.190594 -0.101925 -0.091500 -0.054061 -0.260636 0.060106 0.182049 0.265242 0.101792 0.172137 -0.381099 0.088223 -0.113392 -0.337339 0.119844 -0.187327 0.606610 -0.127601 -0.136594 -0.136295 -0.102494 -0.478437 0.151555 0.306051 -0.073067 0.008854 0.004178 -0.169777 0.506659 0.328187 -0.023016 -0.400618 -0.234173 -0.156395 -0.175396 0.303530 -0.164654 -0.056333 -0.139046 -0.300104 0.079722 -0.060467 -0.322979 -0.301132 -0.553243 0.107821 -0.064942 -0.150042 -0.412865 0.191527 0.045821 -0.120227 -0.085596 -0.231750 -0.295567 -0.134594 -0.141557 -0.087382
DB00233,0.771053 -0.803743 -0.516698 0.806430 -0.517228 -0.810600 0.783116 0.789553 -0.590034 0.851836 0.770770 0.825673 0.818331 -0.733902 0.794587 0.788914 0.741918 -0.804575 0.785599 -0.730152 -0.792278 0.476779 0.732509 0.820152 0.796710 0.807446 0.657712 0.752648 0.825942 -0.728701 -0.804391 0.792180 0.793676 0.794567 0.600666 0.721339 -0.789141 0.558482 0.741413 0.806596 0.722330 0.748303 0.813421 0.780784 0.829785 0.784775 0.815347 0.823153 -0.627243 0.739873 0.696749 0.809954 0.826155 0.772557 0.771417 -0.747562 0.752079 0.776262 0.799012 -0.765596 0.768112 -0.814102 0.821145 0.746591
DB00234,0.253578 -0.640986 -0.423957 0.228010 0.132062 -0.365334 0.664818 0.376309 -0.448619 0.442145 0.289381 0.484199 0.541056 -0.540308 0.751845 0.445993 0.249359 -0.234375 0.411288 -0.525762 -0.520037 0.341043 0.634230 0.469487 0.438992 0.379538 0.249092 0.353167 0.626149 -0.038317 -0.637840 0.323546 0.415084 0.263159 0.836809 0.411604 -0.531451 0.397509 0.306788 0.371723 0.665259 0.736640 0.309688 0.499039 0.408020 0.234124 0.364840 0.370124 -0.452879 0.407593 0.039456 0.637951 0.466295 0.259204 0.037993 -0.311550 0.365257 0.393492 0.302903 -0.516383 0.201624 -0.563959 0.481783 -0.053630
DB00235,0.158331 -0.451764 -0.749126 0.257636 -0.681769 -0.508851 0.408711 0.105103 -0.357110 0.403642 -0.123522 0.384826 0.638149 -0.027091 0.721288 0.387403 -0.064780 -0.444145 0.285207 -1.151936 -0.143534 0.006349 0.946385 0.215559 0.151402 0.237837 0.506421 -0.197914 0.500876 -0.092040 -0.399582 0.336796 0.218103 0.132097 0.687922 0.530845 -0.513966 -0.452819 0.023234 0.231987 0.151558 0.376933 0.214853 0.241288 0.265933 0.057306 0.513411 0.250323 -1.267755 -0.035408 -0.173427 0.413680 0.464912 0.141522 0.129792 -0.519711 0.398395 0.197022 0.233000 -1.005466 0.022068 -0.645197 0.272074 0.337088
DB00238,0.099040 -0.590283 -0.938259 0.421855 -0.169223 -0.676968 0.350657 0.329970 -0.713273 0.511475 0.081465 0.554913 0.534929 -0.495266 0.710892 0.310145 0.385008 -0.514569 0.533241 -0.442168 -0.709924 0.488168 0.591970 0.510903 0.409244 0.396179 0.246795 0.481184 0.430842 -0.523473 -0.480849 0.219448 0.279570 0.275989 0.427362 0.177541 -0.621165 0.288932 0.396621 0.472211 0.579169 0.749779 0.440092 0.608282 0.489000 0.483227 0.291708 0.266877 -0.416221 0.430968 0.452873 0.535753 0.336016 0.227424 0.557108 -0.742852 0.379675 0.610594 0.302231 -0.413389 0.281581 -0.541875 0.571601 0.120318
DB00242,0.230349 0.426621 -0.087878 -0.017866 -0.912544 0.282084 -0.278203 0.087961 -0.863332 -0.023787 0.300885 -0.186808 -0.167123 -0.815221 -0.413829 -0.145925 0.593758 -0.571145 0.214814 0.619947 0.100721 -1.543391 -0.325496 -0.346994 0.095614 0.238033 -0.489183 0.411006 -0.231293 -0.731055 0.249402 0.027720 0.309191 0.606341 -1.879111 -0.673944 0.187250 0.165245 0.370453 0.259283 0.160586 -0.718256 -0.033481 -0.127453 0.113739 0.245922 0.230221 0.286856 0.124220 0.100837 0.574957 0.118190 0.203017 0.326879 0.520562 0.599676 0.221633 0.098481 0.259856 0.657012 0.390857 0.136286 0.069709 0.606074
DB00243,-0.424904 0.050249 -0.513730 -0.033645 -0.451893 -0.139470 -0.280930 -0.310719 -0.039389 -0.078230 -0.230839 -0.114013 -0.008594 0.190408 0.194393 -0.196027 -0.279455 -0.025828 -0.000461 -0.308072 0.045791 0.147942 0.165608 -0.130466 -0.340915 -0.173501 -0.107734 -0.290684 -0.123702 0.136863 0.081439 -0.236737 -0.394949 -0.348357 -0.082077 -0.305033 -0.178855 -0.395026 -0.175280 -0.150787 -0.195400 -0.052471 -0.143799 -0.058187 -0.110956 -0.251466 -0.146072 -0.402547 -0.385356 -0.232447 -0.253406 -0.050039 -0.143439 -0.491612 -0.099399 -0.311171 -0.306868 -0.116340 -0.297736 -0.398924 -0.330010 0.068341 -0.121043 -0.445344
DB00244,-0.999475 1.691611 1.162719 -1.602899 0.646065 1.664824 -1.806109 -1.782703 2.304425 -1.540855 -1.041907 -1.574281 -1.629228 2.224417 -1.021925 -1.191420 -1.792292 1.643383 -1.940062 0.862354 2.150364 -1.386229 -0.445273 -1.831169 -1.720887 -1.632216 0.821616 -1.950392 -1.226196 1.913168 1.608895 -0.817031 -1.218440 -1.482018 -1.632039 -0.786431 1.741863 -2.782630 -1.984098 -1.824742 -2.143033 -1.305414 -1.665021 -2.212697 -1.753633 -1.727689 -0.752113 -1.365597 0.195018 -1.904357 -1.721560 -1.847895 -1.614827 -1.434972 -1.424389 1.695570 -0.669736 -1.618053 -1.244993 0.674277 -1.686929 1.536646 -1.766932 -0.654742
DB00245,0.147705 -0.302010 -0.366223 0.285014 -0.366719 -0.417848 0.072297 0.086859 -0.043121 0.222750 0.029744 0.290262 0.257457 0.238277 0.507236 0.331540 -0.032152 -0.250390 0.148939 -0.773042 -0.165219 -0.119167 0.700415 0.149798 0.086171 0.171857 0.405103 -0.271679 0.318755 0.027360 -0.258359 0.296318 0.140237 0.101326 0.169746 0.307844 -0.401763 -0.377297 0.091102 0.115020 0.029588 0.371624 0.155440 0.088754 0.130694 -0.008558 0.357541 0.162017 -0.841181 0.019355 -0.055703 0.259525 0.169599 0.121907 0.088022 -0.381152 0.306191 0.185397 0.182057 -0.661883 0.034266 -0.307906 0.144221 0.238550
DB00246,-0.429344 0.580860 0.169496 -0.432612 0.482721 0.843983 -0.363915 -0.413377 0.031125 -0.650598 -0.331746 -0.438388 -0.800814 0.614417 -1.804434 -0.494215 -0.189280 0.844057 -0.392804 1.165738 0.525094 0.556017 -0.978630 -0.368769 -0.496941 -0.586718 -1.323618 -0.282251 -0.719918 0.306111 0.707919 -0.704296 -0.622383 -0.562410 -0.164262 -0.422974 0.796069 0.596393 -0.278530 -0.536185 -0.608590 -0.442867 -0.275767 -0.277347 -0.448337 -0.366978 -0.829029 -0.604715 1.237401 -0.193550 -0.090904 -0.632348 -0.531857 -0.495252 -0.432139 0.139444 -0.754329 -0.484749 -0.440197 0.804942 -0.133368 0.879647 -0.686608 -0.474751
DB00248,-1.684166 1.323647 -0.235763 -2.139178 1.598394 2.416798 -1.115764 -1.851324 1.717210 -1.798529 -0.772337 -1.884311 -1.759031 1.053050 -1.408599 -1.958268 -1.482640 2.366172 -1.667933 1.970049 1.558199 -0.788849 -1.770873 -1.457067 -1.682936 -1.631433 -1.670828 -1.024435 -1.363033 1.985201 1.152680 -2.156961 -1.843073 -2.132571 -1.241041 -2.203510 1.644977 -0.400739 -1.477208 -1.724206 -0.451170 -0.883124 -1.890525 -1.372374 -1.672462 -1.569238 -2.264872 -2.154400 2.796373 -1.225990 -1.843118 -1.682490 -2.004607 -2.263223 -2.159217 1.755664 -2.222517 -1.452044 -2.078221 1.400148 -1.885999 1.675687 -1.495168 -2.975065
DB00250,-0.733925 0.194375 -0.526594 -0.086109 0.170626 -0.251119 -0.586902 -0.166428 -0.774271 -0.199971 -0.864784 -0.104924 -0.133713 -0.473266 -0.514795 -0.515431 0.067386 0.159629 0.092681 0.384559 -0.138443 0.630860 -0.146372 -0.056607 -0.317565 -0.294674 -1.095651 0.121408 -0.518862 -0.265521 0.387735 -0.741723 -0.511248 -0.373719 -0.445510 -0.508685 -0.179152 0.271519 -0.084845 -0.039494 -0.275705 0.152915 -0.049113 0.134185 -0.084839 0.106042 -0.657664 -0.570855 0.320066 -0.024532 0.325077 -0.264523 -0.449223 -0.558609 0.324304 0.108151 -0.478065 0.090771 -0.384910 0.482190 -0.247844 0.195720 -0.084099 -0.433938
DB00252,-0.622890 -0.155316 -0.300267 -0.130645 0.391024 -0.065296 -0.379244 0.008579 -0.476589 -0.073917 -0.551329 -0.109147 0.005917 -0.298918 0.250938 -0.432040 0.090886 -0.002791 0.082813 0.385371 -0.180193 -0.372650 0.262809 0.132776 -0.070026 -0.071708 -1.219902 0.050234 -0.113035 -0.262011 -0.023115 -0.603113 -0.132344 -0.062732 -0.370650 -0.652697 -0.097707 0.067312 -0.005285 0.019955 0.063436 0.655653 -0.127198 0.194513 0.047085 0.071700 -0.508527 -0.182516 0.606139 0.081972 0.077606 0.280676 -0.256418 -0.246192 0.039822 -0.290040 -0.731999 0.249446 -0.409134 0.262587 -0.044950 0.051978 0.111993 -0.257870
DB00257,0.821317 -0.894906 -0.704320 0.857478 -0.728431 -0.939644 0.916595 0.824891 -0.709470 0.919836 0.718328 0.913763 0.947972 -0.800441 0.880674 0.869244 0.748310 -0.868835 0.904102 -0.917814 -0.843241 0.702793 0.850465 0.889312 0.843245 0.858756 0.608099 0.766269 0.912264 -0.726786 -0.895329 0.824565 0.807049 0.807244 0.789616 0.841174 -0.921694 0.653210 0.783313 0.878238 0.856763 0.806340 0.884233 0.903520 0.897325 0.817632 0.872378 0.854242 -0.633879 0.797163 0.691583 0.882929 0.925784 0.775964 0.769301 -0.820405 0.833699 0.825510 0.841725 -0.929073 0.793302 -0.919399 0.870812 0.793150
DB00261,0.624605 -0.474645 -0.204148 0.560848 -0.060093 -0.553112 0.391209 0.581957 -0.223048 0.568601 0.619658 0.561970 0.517133 -0.373388 0.582145 0.549265 0.637111 -0.601545 0.523842 -0.379629 -0.660907 -0.006669 0.408650 0.496532 0.584908 0.599635 0.525239 0.553480 0.541193 -0.603039 -0.569403 0.629665 0.665590 0.610780 0.088137 0.426724 -0.579228 0.481658 0.547217 0.593070 0.602051 0.326978 0.528282 0.528225 0.596861 0.589635 0.657250 0.614450 -0.760852 0.618197 0.604084 0.610166 0.584696 0.663582 0.587236 -0.362537 0.587494 0.624143 0.639903 -0.333989 0.527493 -0.544869 0.577909 0.654554
DB00262,-1.683889 2.038776 0.980742 -2.163351 0.174644 1.879589 -1.842472 -2.403332 0.520163 -1.710525 -1.850000 -1.990219 -1.181423 1.677472 -0.588832 -1.729299 -2.311048 1.123168 -2.121107 0.161060 2.196040 -3.573514 -0.180298 -2.609407 -2.133987 -1.843483 -0.175247 -2.651080 -1.495225 1.683562 1.903687 -1.510633 -1.505864 -1.757795 -1.733641 -1.542164 1.512704 -2.981246 -2.298172 -2.000691 -1.999652 -2.127237 -2.408298 -2.205258 -2.050712 -2.559537 -0.903000 -1.686287 -1.786629 -2.561886 -2.394060 -1.453323 -1.382463 -1.698535 -1.763054 1.537497 -1.024359 -1.841048 -1.744209 0.928436 -2.257113 0.922206 -1.973672 -0.717737
DB00263,0.563388 -0.217937 0.432825 0.642617 0.248501 -0.367428 0.127360 0.618721 0.329152 0.406520 0.703445 0.418134 0.290434 -0.209052 0.229066 0.506551 0.499671 -0.085451 0.349490 0.010068 -0.524861 0.751145 -0.293377 0.506912 0.510544 0.479502 0.296394 0.656508 0.237684 -0.370337 -0.326890 0.627894 0.454568 0.491832 0.045910 0.532289 -0.298766 0.572804 0.543124 0.413276 0.294954 0.134892 0.610121 0.375110 0.426583 0.556994 0.441940 0.502332 0.389612 0.404832 0.633322 0.240496 0.348347 0.603683 0.567781 -0.738714 0.368768 0.432794 0.565654 -0.109788 0.513031 -0.291463 0.415923 0.391327
DB00264,0.259387 -0.076710 0.247809 0.082194 -0.132585 -0.138165 0.259095 -0.060936 0.073813 0.144306 0.294851 0.167011 0.071123 0.261544 0.464604 0.214566 -0.185466 -0.224520 -0.096303 -0.512034 0.131770 0.104994 0.237559 0.032808 0.073573 0.074937 0.987128 -0.171504 0.327609 -0.003534 -0.086892 0.312955 0.033376 -0.072825 0.547084 0.256498 0.065562 -0.340770 -0.138036 -0.053476 0.075068 0.195974 0.014835 -0.072501 -0.003153 -0.113135 0.320881 0.107082 -0.282075 -0.156354 -0.247195 -0.030875 0.261729 0.028869 -0.027963 -0.162744 0.364354 -0.014424 0.171158 -0.540567 -0.009250 -0.136358 0.036931 0.140488
DB00266,-0.658829 0.636349 1.415996 -0.336078 2.048568 0.698842 -1.456209 -0.164927 0.668764 -0.671925 -0.334445 -0.739229 -1.187805 0.826676 -1.276988 -0.834242 0.228043 -0.184056 -0.728309 1.688186 0.325289 -3.476440 -0.391929 -0.810434 -0.294846 -0.385708 -0.336337 0.135820 -0.960799 -1.339454 0.865655 -0.355038 0.132910 0.267749 -3.077963 -1.327763 0.847936 -0.297652 -0.165247 -0.326404 -0.840418 -0.994598 -0.573572 -0.906952 -0.469294 0.093104 -0.470408 -0.085007 -1.844622 0.122181 0.471127 -0.379655 -0.717853 0.329856 0.282373 1.210158 -0.228942 -0.369754 -0.182542 1.468766 0.116070 1.076326 -0.410937 0.727031
DB00268,0.462432 -0.588653 0.001062 0.372008 0.082268 -0.443345 0.658992 0.493182 -0.238857 0.491077 0.402190 0.583670 0.609212 -0.510887 0.378266 0.583603 0.352139 -0.382945 0.426495 -0.384350 -0.563721 0.464491 0.454297 0.494418 0.550076 0.470944 0.260560 0.383060 0.598525 -0.174795 -0.608003 0.469076 0.539945 0.390623 0.866045 0.635760 -0.528088 0.498935 0.453275 0.455654 0.532081 0.697481 0.436219 0.512609 0.461152 0.382093 0.460468 0.493443 -0.297631 0.521918 0.212530 0.549883 0.459222 0.471314 0.244862 -0.133367 0.469544 0.470722 0.482052 -0.364153 0.364617 -0.508078 0.475168 0.276871
DB00270,-3.711448 4.355715 1.336141 -4.005174 0.550529 4.336612 -3.311202 -4.227596 2.346249 -3.970632 -3.398343 -3.910594 -4.326837 4.738399 -4.164279 -4.244180 -3.981004 4.608769 -4.250852 2.996853 4.551381 -1.339451 -4.629982 -3.813749 -4.193214 -4.121144 -1.799077 -3.684663 -3.987229 2.583878 4.213568 -3.646704 -4.679779 -4.760928 -2.262614 -3.648568 4.621336 -2.588738 -4.145716 -4.334155 -3.671429 -3.598984 -3.782200 -3.709267 -3.989748 -3.941361 -3.998125 -4.305350 3.072563 -4.119237 -3.455663 -4.211396 -3.371134 -4.211277 -3.557933 1.289944 -4.227019 -4.067459 -4.032811 3.033465 -3.321068 4.059663 -4.299909 -3.650467
