uniprot_id,seq_features
O75914,-0.227716 -0.059037 0.265214 -0.302851 -0.297784 0.027822 -0.313047 0.262989 0.208293 -0.272873 0.260818 -0.179903 0.171046 0.275148 0.272622 0.260681 -0.137529 0.282654 0.124530 -0.278335 0.270540 -0.309343 -0.247965 -0.309343 -0.337898 0.268952 -0.031186 0.137939 0.248251 -0.283786 0.277012 0.121444 0.263064 0.286406 0.072771 0.160264 -0.291701 -0.294388 0.291681 -0.298871 -0.306000 0.277537 0.278489 -0.156371 -0.236353 0.280449 0.270784 -0.296370 -0.205065 0.259792 -0.008363 -0.295736 -0.056705 0.246211 0.206124 0.292586 0.244621 0.279648 -0.278802 -0.295636 -0.103254 0.279205 -0.110035 -0.206275
O76074,-0.499627 -0.309225 0.271261 -0.279206 -0.496818 0.401359 -0.513458 0.264473 0.531761 -0.470608 0.270152 -0.357715 0.476547 0.294110 0.288053 0.272854 -0.469649 0.289203 0.001096 -0.248765 0.278707 -0.256765 -0.430576 -0.310747 -0.566394 0.284858 -0.259300 0.015535 0.553035 -0.540072 0.284702 0.432601 0.281497 0.321369 0.012798 0.487982 -0.278757 -0.303907 0.303158 -0.299949 -0.286659 0.295919 0.508193 -0.463432 -0.533682 0.308851 0.267547 -0.295373 -0.436838 0.279718 -0.253472 -0.256258 -0.298537 0.540548 0.499919 0.545666 0.247151 0.296834 -0.515512 -0.280212 -0.351590 0.263395 -0.334736 -0.466311
O76083,0.030207 0.247182 0.402984 -0.510174 -0.178861 -0.453961 -0.118463 0.404532 -0.040513 0.006789 0.388011 0.105385 -0.182823 0.366145 0.402174 0.415330 0.126393 0.425048 0.348824 -0.468903 0.404784 -0.502199 0.112454 -0.447456 -0.116814 0.389943 0.241829 0.374578 -0.090594 -0.067869 0.398325 -0.269452 0.376922 0.406466 0.334660 -0.331150 -0.477113 -0.427183 0.412394 -0.453369 -0.472384 0.410692 0.124965 0.166460 0.201383 0.407112 0.393521 -0.454873 -0.011980 0.386849 0.307922 -0.554671 0.264320 0.015713 -0.036610 -0.004653 0.431034 0.417247 -0.143556 -0.513518 0.112693 0.438711 0.118555 0.031059
O94804,-0.472146 -0.250174 0.257667 -0.260521 -0.433675 0.395212 -0.492801 0.248662 0.495002 -0.437455 0.252051 -0.346778 0.420918 0.267332 0.269398 0.260565 -0.407047 0.279790 0.046412 -0.231940 0.253541 -0.233590 -0.414969 -0.281263 -0.559835 0.275193 -0.202100 0.045902 0.521765 -0.480140 0.266679 0.406877 0.259953 0.289295 0.013370 0.476752 -0.255735 -0.279560 0.297102 -0.278849 -0.271463 0.272350 0.468185 -0.453005 -0.527992 0.283733 0.259274 -0.284917 -0.397718 0.265338 -0.279221 -0.233016 -0.244100 0.471784 0.469734 0.466157 0.230131 0.271909 -0.442046 -0.253470 -0.266719 0.249598 -0.291603 -0.421043
O95237,-0.062661 0.248748 0.354763 -0.437739 -0.234734 -0.426025 -0.108029 0.366163 -0.015644 -0.053737 0.342058 0.055605 -0.219103 0.347764 0.367704 0.374848 0.134449 0.391432 0.352714 -0.424299 0.368483 -0.432160 0.021173 -0.395995 -0.179507 0.358240 0.302496 0.360877 0.000203 -0.114519 0.370956 -0.256918 0.339424 0.382068 0.340271 -0.236545 -0.423153 -0.394849 0.356611 -0.397538 -0.428428 0.372449 0.178551 0.146345 0.168161 0.368926 0.344023 -0.396672 -0.051611 0.350222 0.303020 -0.458022 0.214544 0.052601 0.003676 0.019363 0.374277 0.377381 -0.164413 -0.453559 0.074102 0.373765 0.124239 -0.007392
O95382,0.145666 0.333455 0.369353 -0.458310 -0.110138 -0.431413 -0.080648 0.367958 -0.064200 0.115608 0.378591 0.248530 -0.262332 0.325648 0.365618 0.364978 0.246268 0.379661 0.396003 -0.434259 0.365496 -0.469186 0.229663 -0.396065 -0.066981 0.339371 0.326479 0.448400 -0.130532 -0.015993 0.359607 -0.347199 0.345545 0.361615 0.448255 -0.467499 -0.425743 -0.382887 0.379350 -0.412081 -0.430402 0.368466 0.043582 0.182793 0.308257 0.376284 0.352230 -0.410157 0.079243 0.334128 0.264757 -0.484764 0.353201 -0.078544 -0.142369 -0.072948 0.381909 0.355804 -0.055983 -0.467809 0.223762 0.407292 0.177057 0.151138
O95747,0.072008 0.099680 0.121301 -0.215024 -0.118650 -0.209809 -0.035510 0.129642 -0.125933 -0.075400 0.076168 -0.044587 -0.131352 0.103709 0.122711 0.117003 0.126449 0.161188 0.135058 -0.182982 0.150000 -0.224523 0.025170 -0.145954 -0.010114 0.154060 0.078532 0.139875 -0.109939 0.026034 0.118602 -0.152608 0.098344 0.109826 0.129748 -0.330712 -0.191712 -0.144001 0.172960 -0.179541 -0.190758 0.115789 0.021181 -0.062788 0.032823 0.124929 0.126477 -0.202277 -0.064636 0.087155 -0.035582 -0.236689 0.141591 -0.248408 -0.101094 -0.260707 0.094839 0.145745 0.011395 -0.220690 0.055141 0.114415 -0.061256 -0.027947
O95749,0.163016 0.409580 0.390612 -0.502492 -0.135307 -0.508541 -0.060377 0.398883 -0.139119 0.099490 0.360347 0.171872 -0.415526 0.355377 0.382398 0.424329 0.216247 0.401679 0.420517 -0.464986 0.389730 -0.490621 0.243180 -0.440665 -0.031299 0.386904 0.356565 0.389853 -0.203189 0.007758 0.386384 -0.439338 0.367130 0.386179 0.476590 -0.407683 -0.480151 -0.416906 0.386299 -0.446133 -0.479157 0.408550 0.054674 0.252105 0.289398 0.388242 0.389944 -0.455006 0.107892 0.389891 0.383577 -0.552734 0.409918 -0.110424 -0.139476 -0.171298 0.423694 0.396924 -0.045490 -0.506813 0.265679 0.440751 0.250532 0.154984
O95819,0.093854 0.143605 0.154230 -0.237459 -0.055456 -0.271067 -0.067489 0.148611 -0.030463 0.044794 0.176868 0.115292 -0.243283 0.130199 0.166577 0.151621 0.240284 0.191184 0.243724 -0.183614 0.186533 -0.251392 0.057896 -0.189680 -0.068134 0.173992 0.264757 0.305329 -0.040400 -0.052238 0.165545 -0.204023 0.168462 0.159450 0.219088 -0.152454 -0.178209 -0.175746 0.238462 -0.203002 -0.213377 0.167222 -0.028210 0.030966 0.150588 0.178638 0.175792 -0.202618 0.036307 0.125579 0.075749 -0.212131 0.160886 -0.124000 -0.184939 -0.062917 0.131625 0.167731 0.051450 -0.206558 0.111545 0.185376 0.082010 0.103973
O95835,0.391135 0.525750 0.232792 -0.336996 0.165978 -0.574950 0.104454 0.223459 -0.501309 0.243403 0.230291 0.318430 -0.707583 0.182908 0.241811 0.165993 0.617218 0.260669 0.430396 -0.333535 0.276027 -0.419778 0.365188 -0.234869 0.260721 0.268459 0.529547 0.536943 -0.451529 0.192459 0.202716 -0.594558 0.199238 0.143325 0.370950 -0.703713 -0.288014 -0.227679 0.278231 -0.297947 -0.328076 0.200216 -0.304805 0.354538 0.650912 0.203384 0.213348 -0.260193 0.300197 0.148005 0.320237 -0.342085 0.362067 -0.620290 -0.664927 -0.553991 0.216409 0.194574 0.339930 -0.323069 0.465381 0.239301 0.278502 0.341985
O95977,-0.435349 -0.236203 0.293074 -0.323196 -0.447175 0.274658 -0.474838 0.294927 0.443608 -0.427520 0.286050 -0.309802 0.357136 0.310813 0.309399 0.295040 -0.373407 0.310954 0.047941 -0.285363 0.300550 -0.293779 -0.410882 -0.336627 -0.513404 0.302756 -0.189893 0.053627 0.457471 -0.482369 0.304809 0.330981 0.299199 0.338900 0.043736 0.393822 -0.312218 -0.323991 0.327323 -0.329943 -0.321473 0.319487 0.471632 -0.390397 -0.449435 0.324566 0.295666 -0.323447 -0.375205 0.299497 -0.178594 -0.313720 -0.224361 0.468562 0.428318 0.464008 0.278451 0.321165 -0.482650 -0.323545 -0.308629 0.294932 -0.278962 -0.414588
O96013,-0.312072 -0.265577 -0.013373 0.051352 -0.266538 0.287045 -0.299814 -0.043718 0.333142 -0.316671 -0.044244 -0.305767 0.360286 -0.001695 0.002186 -0.074021 -0.121163 0.008316 -0.039087 0.067976 0.011853 0.011626 -0.367446 0.048751 -0.318826 0.035672 -0.164955 0.014179 0.373536 -0.330454 -0.045874 0.369694 -0.024366 -0.027183 -0.139715 0.201551 0.047705 0.028632 0.077112 0.028393 -0.009856 -0.032124 0.233770 -0.591398 -0.382004 -0.004700 -0.057109 0.014049 -0.416997 -0.074670 -0.466225 0.100411 -0.395683 0.095567 0.147274 0.146231 -0.068566 -0.005604 -0.247230 0.055527 -0.295574 -0.062968 -0.485104 -0.169565
O96017,-0.154109 0.014590 0.116320 -0.076940 -0.160565 0.309260 -0.257472 0.100132 0.256856 -0.165701 0.063966 -0.241939 0.390744 0.114318 0.077244 0.033017 -0.021035 0.113062 -0.040448 -0.040635 0.126724 -0.079029 -0.155761 0.002268 -0.035177 0.112699 -0.221337 0.058079 0.266055 -0.107159 0.046375 0.244855 0.089885 0.043420 -0.050390 0.151807 -0.042332 -0.046858 0.159994 -0.073988 -0.064520 0.089135 0.178383 -0.181883 -0.161901 0.056572 0.065352 -0.050736 -0.094324 0.037785 -0.177590 -0.000515 -0.013984 0.161452 0.216795 0.098379 0.064045 0.110427 -0.236683 -0.054309 -0.088855 0.092369 -0.234226 -0.170496
P00338,0.525835 -0.411084 -0.612766 0.773948 1.087186 1.413163 0.804544 -0.739961 0.625846 0.884106 -0.968919 0.581659 0.836742 -0.766306 -0.936073 -0.698548 0.080792 -1.102834 -0.118857 1.303593 -0.903937 1.419106 0.632668 0.891599 0.765609 -0.773671 -0.281141 -0.342172 -0.313211 1.494901 -1.072593 -0.291687 -0.777070 -0.865260 -0.459388 0.469531 0.953519 1.100525 -0.886789 1.077545 1.151760 -0.836783 -0.295000 0.337433 -0.672827 -0.821233 -0.538482 0.898932 0.390302 -0.540161 -0.736500 1.075383 0.594374 -0.032129 0.300132 -0.869814 -0.500755 -0.817308 0.375843 1.035931 0.026325 -0.827475 -0.446404 1.279283
P00352,-0.245415 0.004716 0.339993 -0.381533 -0.318660 0.024510 -0.307937 0.329319 0.274260 -0.204829 0.315142 -0.134389 0.126842 0.326946 0.345147 0.344237 -0.165658 0.352046 0.186975 -0.338234 0.330171 -0.351786 -0.143617 -0.369135 -0.341508 0.340791 0.021460 0.191192 0.230087 -0.275402 0.339609 0.075417 0.323453 0.360018 0.199576 0.118259 -0.376283 -0.352309 0.354459 -0.367415 -0.368660 0.352505 0.342781 -0.157022 -0.187928 0.349752 0.329146 -0.364963 -0.194074 0.337805 0.018444 -0.388911 0.021835 0.289964 0.253611 0.274751 0.337430 0.353351 -0.338921 -0.383794 -0.095658 0.339788 -0.128428 -0.192642
P00395,0.076936 0.401548 0.391411 -0.422513 -0.147253 -0.291140 -0.032458 0.383987 0.096260 0.111088 0.379472 0.162671 -0.172951 0.368810 0.391181 0.410718 0.204795 0.391333 0.334271 -0.428071 0.368688 -0.416968 0.218776 -0.389373 -0.089478 0.389879 0.258588 0.376292 -0.061727 0.094865 0.387395 -0.213712 0.355472 0.372156 0.431393 -0.277702 -0.441395 -0.360046 0.356697 -0.396482 -0.426999 0.380036 0.135130 0.285392 0.148446 0.373405 0.355195 -0.416154 0.156208 0.375443 0.248176 -0.443731 0.370170 0.023205 0.033173 -0.058891 0.445375 0.379270 -0.071499 -0.450912 0.306680 0.396004 0.202815 0.055551
P00488,-0.117316 0.106340 0.317931 -0.308520 -0.188980 0.004526 -0.128936 0.294647 0.168537 0.004651 0.320856 0.086025 0.199135 0.292419 0.298463 0.319696 0.001097 0.308504 0.172698 -0.308120 0.288509 -0.303559 -0.003417 -0.294825 -0.143674 0.276724 0.070879 0.240553 0.048480 -0.045641 0.298740 0.094838 0.282923 0.296107 0.198910 0.026690 -0.303694 -0.291806 0.317603 -0.300337 -0.306731 0.316128 0.206086 0.080098 0.040670 0.313130 0.314056 -0.294443 -0.035361 0.313039 0.166479 -0.335025 0.241125 0.231615 0.248459 0.333802 0.309497 0.311507 -0.238630 -0.306072 0.165705 0.323448 0.047647 -0.106755
P00491,0.035397 -0.024115 0.182557 -0.203620 -0.172866 0.230241 -0.169253 0.210035 0.145472 -0.091082 0.135790 -0.235985 -0.023657 0.165371 0.123745 0.222015 -0.256685 0.119059 0.115801 -0.124323 0.162608 -0.099767 -0.096066 -0.222462 -0.151586 0.199223 0.034007 0.063659 0.080243 -0.070235 0.125976 -0.026084 0.178575 0.148782 0.161065 0.353591 -0.208024 -0.176360 0.170281 -0.164286 -0.166342 0.183431 0.127665 -0.106251 -0.235025 0.165930 0.243761 -0.173986 -0.051933 0.225477 0.077491 -0.179385 0.134395 0.105188 0.099306 0.029219 0.187703 0.189558 -0.226293 -0.178346 0.010203 0.208415 -0.053316 0.051746
P00519,-3.800930 -4.909434 -3.774482 4.287104 -1.032258 4.647455 -1.171274 -3.994381 -0.915135 -2.859950 -3.777967 -3.780111 3.620444 -3.497425 -3.375548 -4.011840 -4.199934 -3.724484 -6.823963 3.803015 -3.882316 3.102893 -3.326158 4.068147 0.457987 -3.898935 -7.118527 -6.970029 1.056656 -2.496368 -3.615788 3.823453 -4.146208 -3.646196 -6.459324 1.312634 3.736271 3.648624 -3.949986 3.866149 3.940132 -3.712661 -0.269948 -3.729491 -3.889584 -4.004656 -4.654598 4.122867 -3.606436 -4.048777 -6.028506 4.004950 -6.722559 0.715912 0.483685 1.618925 -3.883249 -4.221697 -2.165925 3.912827 -5.495194 -3.943472 -4.724395 -4.598140
P00533,-1.092476 -8.945168 -13.701252 13.218105 3.979351 5.139685 5.626865 -13.548843 -6.937302 1.030630 -14.007498 -5.166147 -1.722637 -13.105581 -13.043230 -13.548061 -4.602110 -12.665065 -13.424782 13.210948 -13.369131 13.070421 -3.061182 13.109971 6.209531 -13.346771 -10.427104 -13.941257 -4.872862 -0.088830 -13.231388 -0.098296 -14.230164 -12.861750 -12.996715 -5.043494 13.283159 12.968809 -13.523692 12.930264 12.650286 -13.384796 -6.900929 -6.040609 -2.975181 -13.159902 -14.220499 13.101808 -4.182488 -13.362499 -10.983929 12.666019 -10.156268 -6.842558 -6.985689 -5.671561 -13.763092 -13.723094 2.771777 13.233939 -9.152698 -14.126103 -8.812495 -0.071696
P00558,0.969727 0.036518 -0.596575 0.772735 1.027903 0.607991 0.742855 -0.632164 -0.841921 0.697858 -0.828587 0.525444 -1.038505 -0.688361 -0.874408 -0.582861 0.553647 -1.070348 -0.002002 0.816593 -0.813302 1.167744 0.838937 0.660739 0.747108 -0.663322 0.740516 -0.542614 -0.903914 1.043325 -0.916116 -0.881054 -0.614710 -0.875332 -0.280559 0.452882 0.722535 0.835501 -0.962064 0.774705 0.867164 -0.711260 -0.999471 1.057697 0.187351 -0.748990 -0.418690 0.785468 0.597334 -0.412760 0.281161 0.927753 0.612507 -0.818159 -0.558970 -0.932066 -0.639702 -0.795930 0.940496 0.876426 0.674241 -0.736450 0.634276 1.150840
P00734,0.215755 1.210755 0.070810 0.130189 0.531220 -0.273547 0.835528 0.094489 0.093624 1.277961 0.154959 1.439390 -0.417909 0.102207 0.125920 0.172377 0.908505 0.108092 0.890008 -0.240202 0.069506 0.351166 1.557923 0.050712 0.766358 0.137191 1.367564 0.794267 -0.590431 1.068715 0.200217 -0.225661 0.097852 0.190534 1.222210 -0.817323 0.164121 -0.048809 -0.153221 -0.013632 0.095433 0.131553 0.043992 1.296264 1.806603 0.211143 -0.035113 0.056853 1.237933 0.121819 1.583857 0.118905 -0.036662 0.133298 0.114804 0.140361 0.292270 0.039185 0.616736 0.263680 1.641357 -0.124501 1.072768 0.489852
P00747,-0.913562 -0.131722 -0.288014 0.500765 -0.028083 1.120459 0.118258 -0.251341 0.819291 0.706691 -0.210605 0.511116 0.776857 -0.240776 -0.190406 -0.192422 -0.356410 -0.216966 -0.025894 0.206524 -0.324604 0.809076 0.583959 0.424942 0.107267 -0.238899 0.116624 -0.146038 0.124762 0.181240 -0.154679 1.104334 -0.352789 -0.150251 0.195059 0.086558 0.547675 0.285899 -0.535682 0.324382 0.568566 -0.221815 0.513593 0.028863 0.825409 -0.117793 -0.436489 0.475665 0.076663 -0.208844 0.339943 0.565567 -1.229343 0.971541 0.891047 0.979850 0.012769 -0.299216 -0.344276 0.696901 0.431176 -0.455537 -0.379912 -0.327845
P00748,-0.228001 0.116196 0.312990 -0.315156 -0.249516 0.104816 -0.263885 0.306763 0.316841 -0.087783 0.308737 -0.004080 0.174248 0.305851 0.321182 0.313781 -0.096480 0.325324 0.262657 -0.310272 0.301053 -0.275365 0.006209 -0.309297 -0.239476 0.320177 0.096109 0.211694 0.176287 -0.159418 0.323027 0.156278 0.298922 0.334751 0.267823 0.108274 -0.303793 -0.314571 0.291898 -0.317182 -0.290722 0.325101 0.359819 -0.094814 -0.040808 0.327475 0.279943 -0.303422 -0.115275 0.302522 0.155913 -0.316557 -0.079895 0.334725 0.326921 0.347123 0.334585 0.308427 -0.287810 -0.306753 0.023811 0.301401 -0.025309 -0.153410
P00749,0.285831 0.973140 0.249585 -0.227350 0.354787 -0.626396 0.569254 0.277470 -0.192896 0.982609 0.296548 1.044116 -0.526018 0.227295 0.279842 0.326480 0.658858 0.337005 0.704228 -0.419995 0.252624 -0.093755 0.960093 -0.217205 0.543514 0.254499 0.940649 0.790744 -0.633463 0.835007 0.320568 -0.421682 0.233706 0.296784 0.951854 -0.915653 -0.189922 -0.277005 0.104051 -0.260573 -0.166740 0.268555 -0.061732 0.887190 1.455677 0.324730 0.208917 -0.233235 0.831384 0.260984 1.193523 -0.269510 0.352744 -0.107587 -0.165443 -0.109209 0.400256 0.281769 0.386967 -0.163433 1.076331 0.186479 0.730552 0.432243
P00797,0.142488 0.275465 0.498300 -0.664466 -0.110023 -0.613544 -0.027526 0.508259 -0.218679 0.177148 0.488265 0.121039 -0.353809 0.446550 0.484681 0.520896 0.273570 0.520598 0.434643 -0.600233 0.489613 -0.668232 0.228247 -0.566011 -0.049764 0.470206 0.266433 0.419130 -0.332407 0.088645 0.491338 -0.414744 0.447813 0.468453 0.365529 -0.558608 -0.606031 -0.520032 0.498691 -0.564781 -0.601568 0.495848 0.051972 0.203339 0.307720 0.499188 0.498345 -0.595402 0.073053 0.469884 0.337380 -0.767672 0.409112 -0.176603 -0.119912 -0.142209 0.562351 0.480202 -0.143923 -0.670406 0.221039 0.572091 0.140668 0.158505
P00915,-0.506236 -0.265287 0.266153 -0.284718 -0.470258 0.355986 -0.486821 0.260912 0.491370 -0.431790 0.258394 -0.348124 0.420261 0.289749 0.281822 0.271529 -0.417207 0.290434 0.029264 -0.244649 0.276838 -0.245256 -0.429387 -0.307890 -0.537413 0.284404 -0.206348 0.027738 0.516207 -0.511887 0.287984 0.373937 0.271269 0.321494 0.013611 0.435122 -0.280924 -0.303683 0.300787 -0.304076 -0.282103 0.298008 0.495107 -0.421731 -0.479317 0.301884 0.268100 -0.289656 -0.406493 0.274692 -0.191732 -0.253489 -0.277053 0.503154 0.489262 0.522338 0.240029 0.294539 -0.502533 -0.274805 -0.314467 0.257800 -0.292930 -0.468590
P01031,-0.267313 0.070034 0.299990 -0.307702 -0.279724 0.064642 -0.272135 0.285107 0.324183 -0.257166 0.316306 0.009334 0.227401 0.320202 0.332691 0.308418 -0.112032 0.316168 0.192736 -0.311710 0.293527 -0.298878 -0.119133 -0.321266 -0.315670 0.314798 0.071661 0.162289 0.224275 -0.192331 0.328506 0.247718 0.303656 0.342334 0.196217 0.084736 -0.302710 -0.309059 0.301282 -0.334969 -0.315525 0.328811 0.372853 -0.092183 -0.131428 0.331729 0.274256 -0.314784 -0.146373 0.317880 0.067465 -0.324765 0.005246 0.358830 0.333573 0.400576 0.318593 0.305275 -0.338692 -0.316801 0.002420 0.296972 -0.020723 -0.193280
P01106,-2.779497 -6.967554 -4.954970 4.939007 -0.760273 3.099326 -0.716262 -4.904869 -2.059232 -2.794724 -5.238559 -7.126387 3.001958 -5.176926 -5.218583 -5.192868 -6.709067 -5.063892 -8.091041 5.111886 -5.341908 5.232349 -4.272321 5.140678 0.895399 -5.319252 -7.504516 -7.734905 -0.209832 -2.410751 -5.263318 2.402097 -5.117660 -5.237120 -7.366579 3.243206 4.818311 4.752181 -4.862384 4.760724 5.073798 -4.857525 -2.648885 -5.084631 -3.973865 -5.350365 -5.220282 5.246174 -4.128459 -5.067598 -6.322396 4.795539 -6.534970 -0.568728 0.000281 1.093684 -5.261084 -5.155487 -1.487404 4.861511 -6.635510 -5.226466 -5.976159 -4.004541
P01375,-0.538585 -0.259216 -0.108652 0.200990 -0.316868 0.514882 -0.140721 -0.093630 0.533554 -0.477219 -0.054077 -0.273633 0.542175 -0.116463 0.011321 -0.033689 -0.600614 -0.062102 -0.338101 0.046602 -0.035699 0.289726 -0.352618 0.203692 -0.294737 -0.045740 0.063547 -0.348674 0.635459 -0.285842 -0.005242 0.870360 -0.070044 0.018663 -0.160067 0.691710 0.086087 0.060079 -0.147636 0.195381 0.190472 -0.094100 0.412253 -0.154903 -0.145798 -0.113516 -0.162394 0.194722 -0.544211 -0.074103 -0.169840 0.203886 -0.215429 0.425871 0.572624 0.633550 -0.042375 -0.128978 -0.289702 0.156764 -0.458161 -0.135944 -0.149595 -0.538565
P02144,-0.457074 -0.250390 0.248054 -0.259675 -0.439101 0.379440 -0.485437 0.247429 0.478284 -0.443428 0.240765 -0.355726 0.382173 0.276012 0.264712 0.249642 -0.416858 0.255633 0.014135 -0.222104 0.248800 -0.222038 -0.422754 -0.286172 -0.509378 0.265710 -0.199297 0.008103 0.502790 -0.507634 0.260790 0.377891 0.258426 0.297850 0.022510 0.471355 -0.252371 -0.279688 0.275028 -0.277952 -0.261179 0.273654 0.484438 -0.421584 -0.519278 0.280871 0.252485 -0.275632 -0.398317 0.265096 -0.256222 -0.239142 -0.251561 0.479609 0.455661 0.493613 0.215007 0.267849 -0.478669 -0.250363 -0.326756 0.239613 -0.294444 -0.431810
P02753,-0.280054 -0.000522 0.285099 -0.310564 -0.315469 0.140646 -0.294978 0.281172 0.340055 -0.229499 0.284307 -0.100625 0.186423 0.302041 0.302161 0.293701 -0.161417 0.298949 0.166576 -0.295926 0.288413 -0.275406 -0.138558 -0.313883 -0.350441 0.294703 -0.001814 0.144264 0.279347 -0.270239 0.306953 0.183367 0.279479 0.328967 0.188009 0.170685 -0.293329 -0.306930 0.293370 -0.320069 -0.307606 0.310798 0.365395 -0.183649 -0.189534 0.315691 0.277651 -0.312297 -0.199664 0.298491 -0.017273 -0.304470 -0.070221 0.355378 0.315489 0.356628 0.293062 0.302492 -0.339272 -0.298931 -0.095852 0.281208 -0.106665 -0.228128
P02766,0.409753 0.387305 0.001341 0.067336 0.346541 0.024726 0.382424 0.023310 -0.154903 0.583426 -0.009663 0.539985 -0.401030 -0.019735 -0.011218 0.036242 0.411101 -0.065643 0.265307 0.007729 -0.011290 0.192226 0.674633 0.065278 0.483328 -0.042342 0.313626 0.134875 -0.383934 0.318354 0.009395 -0.360618 0.002397 -0.026997 0.317171 -0.192305 0.048235 -0.006232 -0.217197 0.103334 0.095866 -0.008035 -0.109406 0.375662 0.617352 -0.028306 -0.043060 0.090174 0.484198 -0.012949 0.476764 -0.027135 0.034334 -0.203186 -0.232439 -0.163733 0.052791 -0.067247 0.181351 0.180204 0.585406 -0.140653 0.569454 0.381870
P02768,1.693742 2.290295 -0.357255 0.795049 1.764638 0.010265 1.665560 -0.358276 -0.919898 2.054240 -0.095796 3.068669 -0.579890 -0.254962 -0.262232 -0.495213 1.598598 -0.387957 0.682400 0.210109 -0.329902 0.516304 3.838583 0.698052 2.256954 -0.506651 1.350997 0.606302 -1.955967 1.888305 -0.097411 -0.379459 -0.336025 -0.350727 0.630918 -1.646335 0.655269 0.634942 -0.833203 0.363882 0.533072 -0.330951 -0.791041 2.125256 2.589752 -0.364130 -0.620997 0.636741 2.159980 -0.203790 1.939635 0.659565 0.825722 -0.117555 -0.234084 -0.178809 -0.152927 -0.644010 1.669851 0.689302 2.617354 -0.525649 2.322780 0.682849
P02795,-0.383187 -0.139249 0.280922 -0.297042 -0.398277 0.263656 -0.361979 0.286562 0.445255 -0.318087 0.276885 -0.221626 0.384336 0.301747 0.302581 0.302487 -0.336145 0.294669 0.077868 -0.285736 0.306811 -0.247071 -0.251125 -0.305697 -0.427993 0.308570 -0.060038 0.089164 0.435189 -0.369832 0.299436 0.297379 0.286629 0.318623 0.088029 0.350189 -0.283469 -0.305395 0.285311 -0.291474 -0.281794 0.302016 0.462153 -0.239162 -0.303570 0.318113 0.272283 -0.295238 -0.291864 0.289937 -0.051934 -0.283963 -0.140717 0.397442 0.432769 0.394573 0.298672 0.294624 -0.397331 -0.278821 -0.169808 0.258367 -0.199703 -0.355602
