TargetID,DrugID,uniprot_id,DrugBankID
T64969,D0W9WF,P00533,DB01009
T64969,D0Y9EW,P00533,DB08881
T64969,D0Z5IU,P00533,DB00605
T64969,D02BYZ,P00533,DB12036
T64969,D03LWG,P00533,DB11886
T64969,D06WRF,P00533,DB11973
T64969,D09TAB,P00533,DB12978
T64969,D0D1GF,P00533,DB12307
T64969,D0L4FS,P00533,DB01645
T64969,D0LF1U,P00533,DB03496
T64969,D0M0XB,P00533,DB11805
T64969,D0M4AV,P00533,DB11907
T64969,D0O0LS,P00533,DB11986
T64969,D0P6DJ,P00533,DB04879
T64969,D0Q9CY,P00533,DB11828
T64969,D0YB3W,P00533,DB05424
T64969,D0Z4RC,P00533,DB12174
T64969,D0IT6Q,P00533,DB05465
T64969,D0A1CM,P00533,DB08846
T75596,D0B1FE,P50579,DB12610
T75596,D0KG9M,P50579,DB01422
T75596,D09OAQ,P50579,DB08633
T75596,D08CFL,P50579,DB02640
T75596,D0FO2B,P50579,DB11145
T17048,D07VLY,P11388,DB00997
T17048,D0B7EB,P11388,DB00773
T17048,D0G9YH,P11388,DB00276
T17048,D0K8KX,P11388,DB04216
T17048,D0O1WX,P11388,DB00537
T17048,D0Q0PR,P11388,DB01051
T17048,D0R3JB,P11388,DB01204
T17048,D08BXT,P11388,DB03566
T17048,D09YDM,P11388,DB04690
T17048,D0L4FS,P11388,DB01645
T17048,D0LD9S,P11388,DB00127
T92521,D00ZFP,Q16678,DB00655
T92521,D02YIZ,Q16678,DB00199
T92521,D06XMU,Q16678,DB00624
T92521,D07MGA,Q16678,DB01094
T92521,D08QMX,Q16678,DB00783
T92521,D0AN7B,Q16678,DB01065
T92521,D0K8KX,Q16678,DB04216
T92521,D0TR5X,Q16678,DB00472
T92521,D0QR5G,Q16678,DB12216
T92521,D0U3EP,Q16678,DB02709
T23995,D03LWG,Q04759,DB11886
T98091,D0E7NO,Q9NQS5,DB03600
T54771,D01TNW,P13866,DB06292
T54771,D04DXA,P13866,DB11824
T54771,D06ALD,P13866,DB09038
T54771,D08DFX,P13866,DB08907
T54771,D0Q3VE,P13866,DB11827
T54771,D07FBM,P13866,DB11698
T54771,D0IJ0U,P13866,DB12214
T54771,D0OR3G,P13866,DB12236
T54771,D0U7IL,P13866,DB12713
T69506,D06NXY,Q14994,DB00977
T69506,D09GOS,Q14994,DB00257
T04388,D0I2FI,Q9UGI6,DB04209
T20891,D03RTS,O15530,DB00482
T20891,D0J9ZR,O15530,DB06803
T20891,D0M0XB,O15530,DB11805
T20891,D0O0LS,O15530,DB11986
T85435,D03ZBT,P06213,DB08865
T85435,D04LVK,P06213,DB09063
T85435,D07POC,P06213,DB00530
T85435,D08CDI,P06213,DB01259
T85435,D08PIE,P06213,DB12267
T85435,D09XZB,P06213,DB00317
T85435,D0E6XR,P06213,DB01254
T85435,D0EG1I,P06213,DB08895
T85435,D0O8GK,P06213,DB09330
T85435,D0R0MW,P06213,DB01268
T85435,D0W5HK,P06213,DB00398
T85435,D03LWG,P06213,DB11886
T85435,D0O0LS,P06213,DB11986
T85435,D0IT6Q,P06213,DB05465
T85435,D0A1CM,P06213,DB08846
T77365,D04JEE,P29274,DB00571
T77365,D04OSE,P29274,DB01115
T77365,D06IAR,P29274,DB00640
T77365,D0B3HD,P29274,DB00201
T77365,D0F8RA,P29274,DB00277
T77365,D0I0RJ,P29274,DB00594
T77365,D0R4UW,P29274,DB01656
T77365,D0XE1C,P29274,DB06213
T77365,D0F4ZY,P29274,DB11757
T77365,D0M3IN,P29274,DB02134
T81311,D01FYA,P14625,DB12638
T05031,D09XZB,P42338,DB00317
T05031,D0B3HD,P42338,DB00201
T05031,D0E3SH,P42338,DB06603
T05031,D0E6XR,P42338,DB01254
T05031,D0F8RA,P42338,DB00277
T05031,D0J5VR,P42338,DB09054
T05031,D0R0MW,P42338,DB01268
T05031,D0RU0O,P42338,DB11952
T05031,D0W5HK,P42338,DB00398
T05031,D03LWG,P42338,DB11886
T05031,D0E6UZ,P42338,DB11891
T05031,D0G3MN,P42338,DB11795
T05031,D0U3EP,P42338,DB02709
T05031,D0UP1Z,P42338,DB12108
T05031,D0VG0D,P42338,DB11651
T05031,D0W7HE,P42338,DB12015
T05031,D0P1JI,P42338,DB08059
T69128,D03ZBT,P08922,DB08865
T69128,D04LVK,P08922,DB09063
T69128,D08PIE,P08922,DB12267
T69128,D0AF6O,P08922,DB12130
T69128,D0R3JB,P08922,DB01204
T69128,D0U3SY,P08922,DB11363
T69128,D03LWG,P08922,DB11886
T69128,D0D1GF,P08922,DB12307
T69128,D0O0LS,P08922,DB11986
T95399,D0B3HD,P11217,DB00201
T95399,D0LF1U,P11217,DB03496
T60857,D05FTJ,P42330,DB00784
T60857,D06YPU,P42330,DB09213
T60857,D08IFL,P42330,DB00939
T60857,D0A1PX,P42330,DB00712
T60857,D0B2WJ,P42330,DB02266
T60857,D0DJ1B,P42330,DB00788
T60857,D0R1QE,P42330,DB01050
T60857,D0R1RS,P42330,DB00328
T89034,D05EAM,P00747,DB00738
T89034,D05HXX,P00747,DB00302
T89034,D05PHH,P00747,DB12831
T89034,D07XHO,P00747,DB12598
T89034,D08YIN,P00747,DB06637
T89034,D0FD0H,P00747,DB00513
T89034,D0I0RJ,P00747,DB00594
T89034,D0J0BU,P00747,DB12364
T89034,D0V3YT,P00747,DB08873
T89034,D0X9CH,P00747,DB05521
T89034,D0D5RH,P00747,DB11984
T13075,D09XZB,P48729,DB00317
T13075,D0E6XR,P48729,DB01254
T13075,D0R0MW,P48729,DB01268
T13075,D0W5HK,P48729,DB00398
T13075,D05ADP,P48729,DB06195
T44861,D0AZ3C,Q05655,DB00619
T44861,D0E6XR,Q05655,DB01254
T44861,D0LF1U,Q05655,DB03496
T06046,D08ZEB,P29474,DB00356
T06046,D0V0NL,P29474,DB05383
T06046,D03WOZ,P29474,DB02207
T06046,D0I7VD,P29474,DB02234
T77537,D09KTS,Q08881,DB09053
T77537,D0E6XR,Q08881,DB01254
T77537,D0LF1U,Q08881,DB03496
T77537,D0YB3W,Q08881,DB05424
T76904,D0J1VY,P21964,DB00494
T76904,D0Y7PG,P21964,DB00323
T76904,D0E4WF,P21964,DB02282
T76904,D0FO2B,P21964,DB11145
T65116,D0F2XQ,P21589,DB01073
T89534,D00ZFP,P03372,DB00655
T89534,D01XBA,P03372,DB00481
T89534,D06NXY,P03372,DB00977
T89534,D06XMU,P03372,DB00624
T89534,D07BSQ,P03372,DB00396
T89534,D07KSG,P03372,DB00675
T89534,D08QMX,P03372,DB00783
T89534,D09NMD,P03372,DB06202
T89534,D0D1SG,P03372,DB00860
T89534,D0EP0C,P03372,DB00421
T89534,D0JY8T,P03372,DB06401
T89534,D0Q4SD,P03372,DB00700
T89534,D0V9BD,P03372,DB01128
T89534,D0Y7IU,P03372,DB01222
T89534,D0Y7JU,P03372,DB08906
T89534,D0Z1FX,P03372,DB04573
T89534,D0Z4EI,P03372,DB00834
T89534,D09NST,P03372,DB04468
T89534,D0L4FS,P03372,DB01645
T89534,D0U3EP,P03372,DB02709
T89534,D08DZZ,P03372,DB01524
T89534,D0U7OU,P03372,DB07715
T12646,D09GOS,P55072,DB00257
T93515,D0H2UB,P41231,DB04786
T46456,D0G3PI,P48443,DB00523
T46456,D0N0RU,P48443,DB00307
T46456,D08JAC,P48443,DB05076
T21357,D05MQK,Q13370,DB00820
T21357,D0L0ZF,Q13370,DB12082
T21357,D0NJ3V,Q13370,DB01113
T21357,D0Y9ZE,Q13370,DB00235
T21357,D0R6MT,Q13370,DB07954
T91480,D0N5YA,Q09428,DB00912
T05849,D0L9GG,P32239,DB00404
T05849,D0U3LS,P32239,DB00897
T05849,D0I8AF,P32239,DB09142
T01521,D00UVA,P78417,DB08889
T01521,D01XNB,P78417,DB00338
T01521,D06TNL,P78417,DB00903
T39486,D05ADP,Q92630,DB06195
T18299,D0W8SJ,Q9UQM7,DB00805
T18299,D0W8SJ,Q13554,DB00805
T18299,D0W8SJ,Q13557,DB00805
T18299,D0W8SJ,Q13555,DB00805
T84040,D05FTJ,O75762,DB00784
T84040,D0B2WJ,O75762,DB02266
T84040,D0E6OC,O75762,DB07615
T84040,D0L7FM,O75762,DB01032
T84040,D0T8GD,O75762,DB00184
T84040,D0TG1H,O75762,DB00586
T84040,D0X5SD,O75762,DB00822
T84040,D00KTV,O75762,DB12681
T84040,D0U3EP,O75762,DB02709
T84040,D0X9YD,O75762,DB11780
T21669,D06TNL,P09211,DB00903
T21669,D0A1CM,P09211,DB08846
T56496,D0C9DC,P11086,DB08550
T08499,D05LYX,Q96P20,DB01016
T48873,D08VRO,Q05940,DB12465
T48873,D0J4JM,Q05940,DB00206
T48873,D01IVE,Q05940,DB05137
T12081,D03QJL,Q08493,DB05266
T12081,D0T5PO,Q08493,DB01954
T12081,D0Z2FB,Q08493,DB01791
T12081,D02EMR,Q08493,DB03849
T63220,D0AF6O,Q07912,DB12130
T63220,D0E6XR,Q07912,DB01254
T63220,D0OB0F,Q07912,DB06616
T63220,D0O0LS,Q07912,DB11986
T83369,D0D5RH,P00740,DB11984
T79798,D0EG1I,P53778,DB08895
T79798,D03LWG,P53778,DB11886
T73134,D0MU9L,P16278,DB05018
T69612,D06GDY,P34947,DB00715
T47101,D01PZD,P11362,DB06436
T47101,D03ZBT,P11362,DB08865
T47101,D09GDD,P11362,DB08896
T47101,D0C4RB,P11362,DB01229
T47101,D0E6XR,P11362,DB01254
T47101,D0G6QF,P11362,DB05294
T47101,D0H0EQ,P11362,DB08901
T47101,D0IQ6P,P11362,DB08875
T47101,D0J9ZR,P11362,DB06803
T47101,D0R0MW,P11362,DB01268
T47101,D0W5HK,P11362,DB00398
T47101,D00UZR,P11362,DB09073
T47101,D03LWG,P11362,DB11886
T47101,D08HOM,P11362,DB11694
T47101,D0M0XB,P11362,DB11805
T47101,D0NW0T,P11362,DB12147
T47101,D0O0LS,P11362,DB11986
T47101,D03NPX,P11362,DB02567
T57943,D09QDP,P42574,DB04017
T57943,D0B7EB,P42574,DB00773
T57943,D0S2UG,P42574,DB01037
T60631,D01PZD,P07949,DB06436
T60631,D03ZBT,P07949,DB08865
T60631,D04LVK,P07949,DB09063
T60631,D09KTS,P07949,DB09053
T60631,D09XZB,P07949,DB00317
T60631,D0E6XR,P07949,DB01254
T60631,D0G6QF,P07949,DB05294
T60631,D0H0EQ,P07949,DB08901
T60631,D0IQ6P,P07949,DB08875
T60631,D0K8KX,P07949,DB04216
T60631,D0R0FO,P07949,DB09078
T60631,D0R0MW,P07949,DB01268
T60631,D0U3SY,P07949,DB11363
T60631,D0W5HK,P07949,DB00398
T60631,D03LWG,P07949,DB11886
T60631,D08HOM,P07949,DB11694
T60631,D0G8BM,P07949,DB12500
T60631,D0O0LS,P07949,DB11986
T60631,D0Z4RC,P07949,DB12174
T60631,D0A1CM,P07949,DB08846
T61400,D00HGB,Q02127,DB04552
T61400,D08ROP,Q02127,DB01097
T61400,D0G7UX,Q02127,DB00091
T61400,D0N3XT,Q02127,DB03523
T32369,D07HBX,P03433,DB00936
T02001,D07ESC,Q08499,DB05676
T02001,D0NJ3V,Q08499,DB01113
T02001,D0R4UW,Q08499,DB01656
T02001,D03QJL,Q08499,DB05266
T02001,D0M7CB,Q08499,DB13029
T02001,D0T5PO,Q08499,DB01954
T02001,D0Z2FB,Q08499,DB01791
T02001,D02EMR,Q08499,DB03849
T02001,D08AWN,Q08499,DB06731
T02001,D0R6MT,Q08499,DB07954
T40954,D08IBS,P47989,DB00173
T40954,D0A5SE,P47989,DB04854
T40954,D0K8KX,P47989,DB04216
T40954,D0N0ES,P47989,DB00627
T40954,D0L4FS,P47989,DB01645
T40954,D05WQF,P47989,DB01650
T40954,D09ALJ,P47989,DB01698
T94444,D01XBA,Q06278,DB00481
T94444,D01ZII,Q06278,DB00477
T94444,D02DPA,Q06278,DB00501
T94444,D02HED,Q06278,DB00850
T94444,D03GET,Q06278,DB00170
T94444,D06NXY,Q06278,DB00977
T94444,D08QMX,Q06278,DB00783
T94444,D09DWL,Q06278,DB00962
T94444,D0AV3G,Q06278,DB01184
T94444,D0G9YH,Q06278,DB00276
T94444,D0L4FS,Q06278,DB01645
T11317,D0E6XR,P57059,DB01254
T76198,D0E3BH,P21731,DB01207
T76198,D00HTY,P21731,DB12789
T76198,D00IQH,P21731,DB12836
T76198,D0GC5H,P21731,DB13036
T68547,D01QIN,Q13547,DB01076
T68547,D03RTS,Q13547,DB00482
T68547,D06WTZ,Q13547,DB00227
T68547,D07POC,Q13547,DB00530
T68547,D08CDI,Q13547,DB01259
T68547,D0AZ3C,Q13547,DB00619
T68547,D0B7EB,Q13547,DB00773
T68547,D0E3SH,Q13547,DB06603
T68547,D0E7PQ,Q13547,DB02546
T68547,D0Y3KG,Q13547,DB00313
T68547,D00FHR,Q13547,DB11830
T68547,D00SSZ,Q13547,DB12279
T68547,D05KED,Q13547,DB12376
T68547,D0B7CH,Q13547,DB06819
T68547,D0E6UZ,Q13547,DB11891
T68547,D0GH3Q,Q13547,DB12645
T68547,D0L2UQ,Q13547,DB05223
T68547,D0M8FD,Q13547,DB11841
T68547,D0V0SL,Q13547,DB12565
T68547,D0XT6W,Q13547,DB05015
T68547,D0Z4RC,Q13547,DB12174
T48069,D01PZD,P08069,DB06436
T48069,D03ZBT,P08069,DB08865
T48069,D04LVK,P08069,DB09063
T48069,D07POC,P08069,DB00530
T48069,D08CDI,P08069,DB01259
T48069,D08PIE,P08069,DB12267
T48069,D0E6XR,P08069,DB01254
T48069,D0G6QF,P08069,DB05294
T48069,D0IQ6P,P08069,DB08875
T48069,D0K8KX,P08069,DB04216
T48069,D0O8GK,P08069,DB09330
T48069,D03LWG,P08069,DB11886
T48069,D08HOM,P08069,DB11694
T48069,D0O0LS,P08069,DB11986
T48069,D0P6DJ,P08069,DB04879
T48069,D0A1CM,P08069,DB08846
T21307,D0E6XR,P49137,DB01254
T21307,D0EG1I,P49137,DB08895
T21307,D03LWG,P49137,DB11886
T21307,D0O0LS,P49137,DB11986
T47657,D0AF6O,P29376,DB12130
T56051,D03GET,P09936,DB00170
T28052,D0L5WM,P29375,DB01118
T28052,D0X5SD,P29375,DB00822
T60693,D00KHM,P41145,DB01100
T60693,D00UYE,P41145,DB00454
T60693,D01KQA,P41145,DB00844
T60693,D02NSF,P41145,DB01192
T60693,D03DIG,P41145,DB00318
T60693,D03SKD,P41145,DB00497
T60693,D04JEE,P41145,DB00571
T60693,D04JHN,P41145,DB00327
T60693,D05GKD,P41145,DB00193
T60693,D06AWE,P41145,DB00921
T60693,D09OJQ,P41145,DB00333
T60693,D0D7KC,P41145,DB06274
T60693,D0E1WI,P41145,DB00813
T60693,D0PG8O,P41145,DB00704
T60693,D0T3HY,P41145,DB00854
T60693,D0WE3O,P41145,DB00295
T60693,D0X3FX,P41145,DB01183
T60693,D0X5KF,P41145,DB00956
T60693,D03PJU,P41145,DB01535
T60693,D06EXA,P41145,DB12327
T60693,D07YHM,P41145,DB12341
T60693,D0T0ZW,P41145,DB12543
T60693,D0HQ0E,P41145,DB12704
T60693,D0L6QN,P41145,DB09174
T60693,D0O6SB,P41145,DB01548
T78943,D01JUF,Q9Y2I1,DB00692
T78943,D01MDT,Q9Y2I1,DB00697
T78943,D03SKR,Q9Y2I1,DB00575
T78943,D06OFS,Q9Y2I1,DB11738
T78943,D07MOX,Q9Y2I1,DB00368
T78943,D09EBS,Q9Y2I1,DB00935
T78943,D0E9PK,Q9Y2I1,DB09242
T78943,D0K7WK,Q9Y2I1,DB00904
T78943,D0O6IZ,Q9Y2I1,DB06711
T78943,D0Z2MB,Q9Y2I1,DB04885
T78943,D06QKW,Q9Y2I1,DB09202
T68782,D05ZTH,Q13258,DB01088
T68782,D00HTY,Q13258,DB12789
T68782,D0GC5H,Q13258,DB13036
T36121,D0U3EP,P01106,DB02709
T47888,D07UHS,O95136,DB08868
T54156,D00HNB,P14780,DB00720
T54156,D0K8KX,P14780,DB04216
T54156,D0Q8CS,P14780,DB01133
T54156,D0VM2L,P14780,DB00399
T54156,D0P8YC,P14780,DB03880
T11211,D06XMU,P10275,DB00624
T11211,D07BSQ,P10275,DB00396
T11211,D08QMX,P10275,DB00783
T11211,D0B2WJ,P10275,DB02266
T11211,D0D1SG,P10275,DB00860
T11211,D0EP0C,P10275,DB00421
T11211,D0IT2G,P10275,DB01234
T11211,D0L2LS,P10275,DB01185
T11211,D0Q4SD,P10275,DB00700
T11211,D0R1RS,P10275,DB00328
T11211,D0S6JG,P10275,DB00279
T11211,D0S7LG,P10275,DB11901
T11211,D0SN9T,P10275,DB00665
T11211,D0T2PL,P10275,DB00136
T11211,D0V9BD,P10275,DB01128
T11211,D0Y0SW,P10275,DB00499
T11211,D0Z4EI,P10275,DB00834
T11211,D07MON,P10275,DB12637
T11211,D0J6XC,P10275,DB03604
T11211,D0L4FS,P10275,DB01645
T11211,D08DZZ,P10275,DB01524
T86582,D00ENY,P43003,DB00142
T67363,D0BN9X,P06756,DB00775
T67363,D0BN9X,P05106,DB00775
T67363,D0C4RB,P06756,DB01229
T67363,D0C4RB,P05106,DB01229
T72545,D0O1WX,P0AFI2,DB00537
T07930,D0E3SH,Q9UQL6,DB06603
T07930,D0E7PQ,Q9UQL6,DB02546
T07930,D0Y3KG,Q9UQL6,DB00313
T07930,D00FHR,Q9UQL6,DB11830
T07930,D05KED,Q9UQL6,DB12376
T07930,D0B1FE,Q9UQL6,DB12610
T07930,D0B7CH,Q9UQL6,DB06819
T07930,D0E6UZ,Q9UQL6,DB11891
T07930,D0GH3Q,Q9UQL6,DB12645
T07930,D0L2UQ,Q9UQL6,DB05223
T07930,D0M8FD,Q9UQL6,DB11841
T07930,D0XT6W,Q9UQL6,DB05015
T07930,D0Z4RC,Q9UQL6,DB12174
T95438,D00ENY,P43004,DB00142
T07087,D0AF6O,Q14289,DB12130
T07087,D0OB0F,Q14289,DB06616
T51282,D01ZAQ,Q13464,DB12218
T51282,D03KKR,Q13464,DB08162
T51282,D08HOM,Q13464,DB11694
T51282,D0L1UK,Q13464,DB04707
T33969,D00AXJ,O95342,DB01110
T33969,D00BCP,O95342,DB00672
T33969,D00DKK,O95342,DB00982
T33969,D00FGO,O95342,DB01042
T33969,D00IBN,O95342,DB00554
T33969,D00JAU,O95342,DB01029
T33969,D00KHM,O95342,DB01100
T33969,D00KVO,O95342,DB00518
T33969,D00MIN,O95342,DB00550
T33969,D00NKB,O95342,DB00384
T33969,D00NNC,O95342,DB01077
T33969,D00SBN,O95342,DB01074
T33969,D00USF,O95342,DB00656
T33969,D00WAM,O95342,DB00774
T33969,D00WCX,O95342,DB01393
T33969,D00WUF,O95342,DB00230
T33969,D00YZA,O95342,DB04572
T33969,D00ZFP,O95342,DB00655
T33969,D01AJY,O95342,DB00181
T33969,D01AZG,O95342,DB00734
T33969,D01DBQ,O95342,DB00444
T33969,D01FGR,O95342,DB01075
T33969,D01GBY,O95342,DB00967
T33969,D01JUF,O95342,DB00692
T33969,D01MDT,O95342,DB00697
T33969,D01MUR,O95342,DB01194
T33969,D01OXI,O95342,DB00262
T33969,D01STB,O95342,DB00178
T33969,D01UTL,O95342,DB01151
T33969,D01UXC,O95342,DB00335
T33969,D01XNB,O95342,DB00338
T33969,D01XYJ,O95342,DB00495
T33969,D01ZII,O95342,DB00477
T33969,D01ZSO,O95342,DB01171
T33969,D02DPA,O95342,DB00501
T33969,D02FEM,O95342,DB00826
T33969,D02HED,O95342,DB00850
T33969,D02LCR,O95342,DB13025
T33969,D02OZE,O95342,DB00390
T33969,D02PWM,O95342,DB00651
T33969,D02STN,O95342,DB05812
T33969,D02TJS,O95342,DB00266
T33969,D02TLO,O95342,DB01181
T33969,D02WFK,O95342,DB00260
T33969,D02YIZ,O95342,DB00199
T33969,D02YYF,O95342,DB01158
T33969,D03CJL,O95342,DB00450
T33969,D03CQE,O95342,DB01044
T33969,D03DAP,O95342,DB01195
T33969,D03DDR,O95342,DB00468
T33969,D03ELL,O95342,DB06288
T33969,D03FLC,O95342,DB00555
T33969,D03GCJ,O95342,DB00521
T33969,D03HJK,O95342,DB00207
T33969,D03HYX,O95342,DB00764
T33969,D03JSJ,O95342,DB00410
T33969,D03KQF,O95342,DB00934
T33969,D03NHW,O95342,DB01165
T33969,D03QGM,O95342,DB00391
T33969,D03QWT,O95342,DB06211
T33969,D03ROX,O95342,DB00195
T33969,D03RTS,O95342,DB00482
T33969,D03RZV,O95342,DB00797
T33969,D03TVW,O95342,DB01423
T33969,D03TYI,O95342,DB01223
T33969,D03VPC,O95342,DB01166
T33969,D03XOC,O95342,DB01108
T33969,D03YLZ,O95342,DB08621
T33969,D03ZTE,O95342,DB06777
T33969,D04AAW,O95342,DB00369
T33969,D04DKH,O95342,DB12092
T33969,D04EGX,O95342,DB00248
T33969,D04EYC,O95342,DB00610
T33969,D04FBR,O95342,DB00688
T33969,D04ITO,O95342,DB01220
T33969,D04JCN,O95342,DB01186
T33969,D04JEE,O95342,DB00571
T33969,D04JPJ,O95342,DB01206
T33969,D04MSM,O95342,DB00564
T33969,D04NDM,O95342,DB01421
T33969,D04NQI,O95342,DB00613
T33969,D04NXQ,O95342,DB00487
T33969,D04OSE,O95342,DB01115
T33969,D04QLR,O95342,DB00645
T33969,D04VMT,O95342,DB00489
T33969,D04WFD,O95342,DB00540
T33969,D04XEG,O95342,DB01288
T33969,D04XGT,O95342,DB11989
T33969,D04YMH,O95342,DB01283
T33969,D04ZTY,O95342,DB04878
T33969,D05AFX,O95342,DB12293
T33969,D05CEU,O95342,DB04841
T33969,D05DVP,O95342,DB00549
T33969,D05EAM,O95342,DB00738
T33969,D05EPM,O95342,DB00754
T33969,D05FTJ,O95342,DB00784
T33969,D05GJW,O95342,DB00242
T33969,D05HPI,O95342,DB00080
T33969,D05HSC,O95342,DB01199
T33969,D05JNI,O95342,DB00452
T33969,D05LBU,O95342,DB00208
T33969,D05LEO,O95342,DB00544
T33969,D05LKP,O95342,DB00359
T33969,D05LYX,O95342,DB01016
T33969,D05MQK,O95342,DB00820
T33969,D05NOS,O95342,DB00508
T33969,D05OFX,O95342,DB06218
T33969,D05QDC,O95342,DB00459
T33969,D05UVD,O95342,DB00373
T33969,D05VIX,O95342,DB01241
T33969,D05VLS,O95342,DB00533
T33969,D05ZGQ,O95342,DB09555
T33969,D05ZIK,O95342,DB00370
T33969,D06ABF,O95342,DB00455
T33969,D06BEP,O95342,DB00475
T33969,D06CTE,O95342,DB00724
T33969,D06FEA,O95342,DB00917
T33969,D06GAM,O95342,DB04576
T33969,D06GDY,O95342,DB00715
T33969,D06HBQ,O95342,DB01251
T33969,D06IIB,O95342,DB06786
T33969,D06JPB,O95342,DB00153
T33969,D06NXY,O95342,DB00977
T33969,D06OIV,O95342,DB01124
T33969,D06OMK,O95342,DB00864
T33969,D06OVY,O95342,DB00671
T33969,D06PSS,O95342,DB00731
T33969,D06TNL,O95342,DB00903
T33969,D06UDG,O95342,DB00177
T33969,D06WTZ,O95342,DB00227
T33969,D06XAE,O95342,DB06751
T33969,D06XMU,O95342,DB00624
T33969,D06YYD,O95342,DB05351
T33969,D06ZII,O95342,DB00402
T33969,D06ZUK,O95342,DB00458
T33969,D07ABV,O95342,DB01263
T33969,D07BCT,O95342,DB00684
T33969,D07BSQ,O95342,DB00396
T33969,D07CWD,O95342,DB01005
T33969,D07GRH,O95342,DB01188
T33969,D07HBX,O95342,DB00936
T33969,D07HGR,O95342,DB00722
T33969,D07HVY,O95342,DB00625
T33969,D07IEF,O95342,DB09020
T33969,D07IPB,O95342,DB00385
T33969,D07JGT,O95342,DB00779
T33969,D07JJS,O95342,DB00576
T33969,D07JVL,O95342,DB00829
T33969,D07KSG,O95342,DB00675
T33969,D07MOX,O95342,DB00368
T33969,D07MUN,O95342,DB00165
T33969,D07NAJ,O95342,DB01161
T33969,D07PAO,O95342,DB01299
T33969,D07POC,O95342,DB00530
T33969,D07QCE,O95342,DB00993
T33969,D07RGW,O95342,DB00532
T33969,D07SUG,O95342,DB01008
T33969,D07TQV,O95342,DB00709
T33969,D07UYO,O95342,DB00601
T33969,D07VDZ,O95342,DB00273
T33969,D07VLY,O95342,DB00997
T33969,D07WEP,O95342,DB01119
T33969,D07XGR,O95342,DB01039
T33969,D07XSN,O95342,DB00987
T33969,D07ZTO,O95342,DB01019
T33969,D08CDI,O95342,DB01259
T33969,D08HQK,O95342,DB09085
T33969,D08HUC,O95342,DB00221
T33969,D08HVR,O95342,DB01235
T33969,D08HZC,O95342,DB00859
T33969,D08IBS,O95342,DB00173
T33969,D08IFL,O95342,DB00939
T33969,D08IWD,O95342,DB01216
T33969,D08JIV,O95342,DB00381
T33969,D08JZS,O95342,DB06691
T33969,D08PIQ,O95342,DB00959
T33969,D08QIP,O95342,DB01411
T33969,D08QMX,O95342,DB00783
T33969,D08ROP,O95342,DB01097
T33969,D08USJ,O95342,DB01400
T33969,D08VRO,O95342,DB12465
T33969,D08VXL,O95342,DB09282
T33969,D08VXO,O95342,DB00835
T33969,D08VYV,O95342,DB01233
T33969,D08ZEB,O95342,DB00356
T33969,D09CZA,O95342,DB00287
T33969,D09DWL,O95342,DB00962
T33969,D09EGZ,O95342,DB00608
T33969,D09FJB,O95342,DB00839
T33969,D09GOS,O95342,DB00257
T33969,D09HNR,O95342,DB00976
T33969,D09HVL,O95342,DB00006
T33969,D09IOI,O95342,DB00543
T33969,D09IPV,O95342,DB01406
T33969,D09JUG,O95342,DB00744
T33969,D09LNI,O95342,DB00196
T33969,D09LWS,O95342,DB00973
T33969,D09LZT,O95342,DB01403
T33969,D09MGR,O95342,DB01628
T33969,D09NIA,O95342,DB00310
T33969,D09QEI,O95342,DB00806
T33969,D09TBD,O95342,DB00263
T33969,D09UZO,O95342,DB01033
T33969,D09WEJ,O95342,DB09018
T33969,D09XQF,O95342,DB00951
T33969,D09XZB,O95342,DB00317
T33969,D0A0OO,O95342,DB00701
T33969,D0A1PX,O95342,DB00712
T33969,D0A2ZX,O95342,DB00916
T33969,D0A5SE,O95342,DB04854
T33969,D0A9YA,O95342,DB01126
T33969,D0AA2D,O95342,DB04794
T33969,D0AN7B,O95342,DB01065
T33969,D0AO5H,O95342,DB00440
T33969,D0AP9T,O95342,DB01330
T33969,D0AR3J,O95342,DB01092
T33969,D0AV3G,O95342,DB01184
T33969,D0AZ3C,O95342,DB00619
T33969,D0B2GI,O95342,DB00222
T33969,D0B2UZ,O95342,DB00433
T33969,D0B3HD,O95342,DB00201
T33969,D0B7EB,O95342,DB00773
T33969,D0B7NG,O95342,DB01114
T33969,D0B8UJ,O95342,DB01280
T33969,D0BA6T,O95342,DB00968
T33969,D0BA9U,O95342,DB00367
T33969,D0BM5G,O95342,DB00799
T33969,D0C0SK,O95342,DB00205
T33969,D0C4RB,O95342,DB01229
T33969,D0C4YC,O95342,DB00244
T33969,D0C6NM,O95342,DB00654
T33969,D0C8EU,O95342,DB00853
T33969,D0CL9S,O95342,DB01265
T33969,D0CS2F,O95342,DB00836
T33969,D0CT9C,O95342,DB00531
T33969,D0CW1P,O95342,DB00443
T33969,D0CZ1Q,O95342,DB00547
T33969,D0D0BE,O95342,DB13026
T33969,D0D0ZD,O95342,DB00491
T33969,D0D1AL,O95342,DB00502
T33969,D0D1SG,O95342,DB00860
T33969,D0D2VS,O95342,DB00990
T33969,D0D4JO,O95342,DB09274
T33969,D0D5GD,O95342,DB01205
T33969,D0D7KC,O95342,DB06274
T33969,D0D7LA,O95342,DB00331
T33969,D0D9FV,O95342,DB01173
T33969,D0DJ1B,O95342,DB00788
T33969,D0E0LQ,O95342,DB01623
T33969,D0E0SW,O95342,DB04880
T33969,D0E1SW,O95342,DB00819
T33969,D0E1XL,O95342,DB01202
