db_id,seq_features
DB11755,"2.669388,0.418584,1.210840,1.569815,0.924598,0.206998,-0.101774,-2.881657,0.528492,-2.915314,-1.245222,-0.960330,1.152292,0.985287,-1.150179,-0.961319,-2.333699,0.105186,-0.801301,2.105674,-0.141685,-0.460236,0.015339,-1.965513,1.152472,1.024355,0.972408,0.675987,-1.722566,-2.126489,-1.485073,-0.222256,1.356160,-0.185859,-0.923074,0.406647,-0.851125,-2.229576,-1.706692,0.039296,-0.437250,1.325897,1.217418,-1.390800,-0.840488,1.169480,-1.116482,2.379673,2.494201,1.472977,-1.877104,2.025797,-0.010073,0.966247,1.361436,2.417298,2.171185,-0.925509,1.492632,0.111716,-1.418536,0.922985,0.338513,-0.510632"
DB02261,"-0.490588,1.025108,-1.307153,-0.911231,-1.341426,-1.207445,0.707502,0.422509,0.085283,-0.099992,0.711108,0.750638,-0.742090,-1.294865,-0.139316,1.330957,0.942966,1.004761,-0.648507,-0.760904,-0.155098,-0.230266,-0.423759,1.190901,0.091867,0.421251,-0.755385,-0.725351,0.931714,0.916253,1.269763,0.745556,-1.100115,-0.359548,1.335847,-0.986671,0.834916,0.431810,1.088560,0.525099,-1.237236,0.244224,-1.309277,1.202433,1.337301,0.309932,1.317458,-0.976041,-0.911325,-0.297479,-0.725370,0.380000,0.280442,-0.991720,-1.289755,-0.413828,-1.039130,-0.619995,0.586866,-1.151821,-0.623821,-1.332840,-1.286759,-0.797741"
DB04160,"-0.514997,1.164816,-1.352818,-0.922453,-1.399012,-1.311477,0.791083,0.353205,0.125469,-0.062525,0.743123,0.753059,-0.841844,-1.321794,-0.308711,1.380077,0.970326,1.078354,-0.662999,-0.802706,-0.229829,-0.361297,-0.444993,1.238056,0.060807,0.529986,-0.748331,-0.775539,0.866462,0.989322,1.307909,0.794677,-1.196358,-0.465968,1.385613,-1.026531,0.895565,0.404312,1.127117,0.482977,-1.330888,0.240514,-1.353143,1.302805,1.388659,0.355488,1.366558,-1.030188,-0.980742,-0.299063,-0.703686,0.405916,0.326399,-0.929220,-1.332590,-0.351061,-1.068601,-0.687155,0.654540,-1.276697,-0.676628,-1.382339,-1.361102,-0.831266"
DB02056,"-0.325258,0.856562,-1.143900,-0.719911,-1.164085,-0.941388,0.875324,0.459611,0.782524,0.010821,0.551006,0.452577,-0.718593,-1.140585,-0.281525,1.153242,1.017968,0.664716,-0.479278,-0.563375,-0.278615,-0.455965,-0.697937,1.031535,-0.098062,0.332343,-0.620205,-0.556187,0.816087,0.919263,1.106397,0.715213,-0.971480,-0.225022,1.169739,-0.605300,0.887925,0.540501,0.990493,-0.314576,-0.832199,0.459040,-1.145219,1.174780,1.161301,0.380087,1.139836,-0.889801,-0.788993,-0.382395,-0.650743,0.168689,0.029234,-0.791106,-1.117738,-0.354003,-1.002505,-0.474048,0.442043,-1.016115,-0.410052,-1.155762,-1.040175,-0.788125"
DB03843,"-0.516460,1.166306,-1.354542,-0.924603,-1.401024,-1.315903,0.791142,0.354571,0.117568,-0.062502,0.741303,0.750617,-0.842364,-1.320993,-0.303327,1.381978,0.968159,1.078543,-0.665766,-0.803196,-0.230097,-0.360407,-0.443937,1.238689,0.060871,0.530197,-0.745797,-0.770875,0.865508,0.990314,1.309084,0.792076,-1.197431,-0.465601,1.387910,-1.027863,0.897087,0.397833,1.127385,0.483629,-1.331340,0.240065,-1.354848,1.301980,1.391100,0.355083,1.368249,-1.030632,-0.980348,-0.291792,-0.701051,0.410331,0.324510,-0.926797,-1.333922,-0.351128,-1.067433,-0.688209,0.655293,-1.274705,-0.678045,-1.385022,-1.359281,-0.832532"
DB12478,"-0.719139,1.099471,-1.287663,-0.938726,-1.329867,-1.255934,0.732164,0.360602,0.001316,0.079296,0.662894,0.675613,-0.711918,-1.266560,-0.247716,1.301042,0.768871,0.903953,-0.682697,-0.693757,-0.170326,-0.320914,-0.184489,1.223588,0.106773,0.621502,-0.904788,-0.704945,0.833412,0.979799,1.255597,0.709038,-1.224051,-0.626268,1.305718,-0.882379,0.706892,0.294466,1.036435,0.528980,-1.250173,0.113706,-1.295825,1.271977,1.315787,0.264174,1.313112,-1.035957,-0.957293,-0.198603,-0.521783,0.324207,0.065064,-1.088825,-1.299743,-0.440881,-0.877741,-0.519167,0.610974,-1.086460,-0.711028,-1.306045,-1.253150,-0.826261"
DB12110,"0.727536,0.477282,0.228383,-0.432153,0.074965,0.360924,-0.538240,-2.390741,0.641139,-1.602940,0.012895,0.239490,0.407899,-0.169867,-0.101332,-0.096813,-1.163094,0.736915,-0.615024,1.225433,0.883384,0.298081,1.158022,-0.637423,1.304030,1.733080,-0.111296,-0.403370,0.304492,-1.676779,-0.330223,-0.919770,-0.109561,-0.987216,-0.082486,0.160406,-1.386269,-1.160378,-1.075851,-0.755745,-0.643790,0.212556,0.188222,-0.558621,-0.016249,0.314309,-0.065590,1.142240,1.241778,-0.271490,-1.430309,1.122723,-0.921422,0.284288,0.165486,1.645547,1.571490,0.451895,1.059377,0.388354,-2.191926,0.069006,-0.398119,-1.387678"
DB09543,"-0.442370,0.165448,-0.995969,-0.446129,-0.926114,-0.476550,0.345050,0.766277,0.275282,-0.153374,0.040405,0.437554,-0.587439,-0.771510,0.530298,0.964792,0.640456,0.380218,-0.549627,-0.676516,-0.199894,0.264105,-0.499412,0.896836,-0.428724,-0.114654,-0.471665,0.223974,1.311565,0.582571,1.024649,0.374169,-0.549270,-0.013405,0.974967,-0.636658,0.125883,0.490452,0.707654,-0.410603,-0.480796,-0.073945,-1.022375,0.623374,0.955675,-0.240250,0.963229,-0.776638,-0.631017,0.280134,-0.540315,-0.221249,0.113216,-0.708631,-1.006968,-0.680274,-0.731015,-0.024794,0.147568,-0.400456,-0.526986,-0.982261,-0.861410,-0.732367"
DB03587,"-0.516712,1.167852,-1.354122,-0.924181,-1.400677,-1.314911,0.790595,0.351344,0.117684,-0.063281,0.741946,0.750393,-0.841751,-1.320698,-0.305657,1.381563,0.968320,1.079949,-0.665511,-0.803644,-0.230337,-0.361288,-0.444527,1.238480,0.061506,0.532431,-0.746358,-0.772020,0.865640,0.989294,1.308822,0.791253,-1.196724,-0.464220,1.387449,-1.028084,0.897714,0.398917,1.126842,0.484289,-1.332792,0.241399,-1.354454,1.302623,1.390643,0.354750,1.367860,-1.029915,-0.980014,-0.290535,-0.699897,0.408374,0.326250,-0.927550,-1.333639,-0.349742,-1.066472,-0.687355,0.654868,-1.274355,-0.677780,-1.384525,-1.361255,-0.831886"
DB09202,"1.577772,0.083755,0.121066,1.369205,0.049443,-0.699483,0.968744,-0.244945,1.146925,-0.981592,-0.780583,-0.660298,-0.123452,0.153107,-0.829002,-0.058384,0.031013,-0.510875,-0.472653,0.350055,-1.494278,-1.155892,-1.587368,-0.469823,-0.620826,-0.500829,0.358805,0.870111,-1.169103,0.036461,-0.285330,0.597369,0.635453,-0.080405,-0.022039,0.069337,0.697373,-0.388615,-0.369408,0.260233,0.128854,1.171187,0.154154,-0.331905,-0.026721,0.744184,-0.209198,0.594972,0.635922,1.410429,-0.101138,0.360613,0.217069,1.139973,0.303604,0.877563,0.123873,-0.817197,-0.067922,-0.307335,0.477918,0.053500,0.791838,-0.437137"
DB04272,"-0.552412,1.134019,-1.347257,-0.920138,-1.389063,-1.296904,0.783662,0.388489,0.109977,-0.065533,0.723004,0.754989,-0.849997,-1.299974,-0.263526,1.371440,0.960552,1.057519,-0.627560,-0.783972,-0.174787,-0.334108,-0.432644,1.240954,0.049193,0.506746,-0.765752,-0.685919,0.897250,0.978127,1.304742,0.785765,-1.180123,-0.441931,1.377014,-1.023326,0.843739,0.408160,1.116272,0.481902,-1.312374,0.218469,-1.347846,1.292111,1.379931,0.333670,1.359869,-1.025633,-0.972729,-0.264478,-0.702915,0.383973,0.309163,-0.901328,-1.328241,-0.378138,-1.076104,-0.641041,0.645158,-1.243534,-0.675863,-1.375226,-1.338069,-0.837788"
DB02527,"-0.636720,1.043724,-1.308123,-0.875542,-1.327127,-1.206957,0.704137,0.700550,-0.191080,-0.182835,0.489176,0.754102,-0.834818,-1.204931,-0.153882,1.311044,0.889043,0.936059,-0.739277,-0.765664,-0.020668,-0.334225,-0.352029,1.272414,0.025302,0.578296,-0.761423,-0.468121,0.815219,0.982750,1.298017,0.656139,-1.079182,-0.556280,1.311473,-0.964294,0.619611,0.345153,0.995708,0.175400,-1.323617,0.203915,-1.319642,1.202668,1.316286,0.321365,1.329839,-1.019519,-0.877705,-0.059024,-0.600958,0.217989,0.149728,-0.802040,-1.317015,-0.524418,-0.947130,-0.642797,0.601661,-1.020449,-0.620577,-1.319037,-1.188857,-0.880669"
DB04574,"-0.176308,0.033978,0.961335,0.964140,0.864104,-0.115561,0.440346,-0.355292,-0.991122,0.242978,-0.108236,0.291419,1.442009,1.132019,-1.017723,-0.949948,-0.807384,-0.456820,1.346123,0.545799,0.899133,0.089550,-0.130127,-0.654676,1.811627,-1.495629,1.194930,0.857790,-1.298961,0.116266,-0.898678,0.812096,-0.072319,1.060203,-0.987452,1.253663,0.180957,0.994523,0.256160,0.343080,0.057186,0.956095,1.006194,-0.155533,-0.943833,1.398454,-0.943759,0.377626,0.138951,0.100573,0.289644,0.610683,-0.404217,-0.333570,0.959324,-0.585187,0.086330,-0.859539,-0.259176,0.082612,1.069430,1.037081,0.970849,0.691425"
DB04652,"-0.759451,1.247619,-1.188822,-0.928481,-1.214696,-1.168235,0.693262,0.395608,-0.167138,0.251063,0.646452,0.607684,-0.989483,-1.231750,-0.019996,1.183267,0.856400,0.718762,-0.281635,-0.677940,0.020737,-0.450543,-0.219126,1.247924,-0.235528,0.455519,-0.688263,-0.555937,0.850412,1.148330,1.184514,0.751951,-1.198135,-0.386523,1.180529,-0.957413,0.926620,0.385826,1.188763,0.625429,-0.988156,-0.011400,-1.183723,1.404722,1.184935,0.151296,1.215471,-1.231142,-1.031529,-0.602607,-0.408990,0.402853,0.266228,-0.687839,-1.205491,-0.663529,-1.118387,-0.390331,0.796229,-1.312270,-0.568647,-1.186139,-1.085563,-0.711525"
DB09000,"0.300366,-0.021439,0.257946,-0.533162,0.151362,0.495865,-0.668904,-2.212528,-0.043867,-1.062848,0.031834,0.231587,0.420214,-0.153478,0.574026,-0.172704,-0.923243,0.366827,-0.244507,1.046622,0.858481,0.264579,1.371033,-0.516849,1.054513,1.614311,-0.344933,-0.403947,0.556404,-1.619203,-0.333763,-1.086457,-0.179287,-1.218718,-0.163728,0.388882,-1.368796,-1.038327,-1.273588,-0.546039,-0.614249,-0.230506,0.209950,-0.595543,-0.105775,-0.064764,-0.100826,1.042535,1.220112,-0.489174,-0.742190,0.782789,-1.103281,0.663862,0.157492,1.512490,1.586283,1.163309,0.738594,0.744403,-2.015880,0.141892,-0.177196,-1.515775"
DB00152,"-0.527072,1.160850,-1.354992,-0.941328,-1.401616,-1.336622,0.769437,0.349363,0.019024,-0.082732,0.747087,0.736169,-0.871150,-1.319140,-0.270645,1.383086,0.975957,1.077135,-0.695126,-0.813767,-0.218193,-0.353440,-0.407666,1.248158,0.057849,0.556631,-0.778861,-0.722107,0.861702,1.000561,1.311222,0.767366,-1.198741,-0.451651,1.387004,-1.033640,0.859233,0.388396,1.115617,0.456947,-1.351251,0.215423,-1.357334,1.320197,1.393865,0.355007,1.372384,-1.047335,-0.968799,-0.241425,-0.669360,0.382477,0.350287,-0.926021,-1.338775,-0.363806,-1.065112,-0.673138,0.656028,-1.248486,-0.675231,-1.387569,-1.356794,-0.827643"
DB01445,"0.617046,0.529273,0.072938,-0.452459,-0.083356,0.230866,-0.447314,-2.125447,0.983953,-1.525642,0.190171,0.213127,0.305381,-0.304483,-0.330316,0.063961,-0.981219,0.808971,-0.693674,1.171253,0.632811,0.213076,1.083776,-0.479602,1.218037,1.679140,-0.276851,-0.333494,0.378097,-1.521550,-0.173988,-0.813962,-0.166192,-1.012855,0.077465,0.079735,-1.148111,-1.172156,-0.996674,-0.779070,-0.650761,0.210625,0.021587,-0.483710,0.145499,0.297810,0.082426,1.024606,1.064946,0.135453,-1.241259,1.008974,-0.910821,0.206620,0.018253,1.618036,1.384233,0.406326,1.109800,0.370151,-2.095021,-0.093746,-0.504628,-1.489378"
DB09142,"-0.516765,1.148022,-1.364795,-0.946271,-1.412593,-1.361282,0.806355,0.363288,0.060320,-0.063614,0.758822,0.721640,-0.860354,-1.320462,-0.269223,1.395296,0.934967,1.030478,-0.667932,-0.802597,-0.213247,-0.321561,-0.416399,1.241845,0.078551,0.533201,-0.750993,-0.759436,0.844423,0.989605,1.314718,0.768916,-1.203650,-0.414541,1.400787,-1.032676,0.902606,0.394761,1.119437,0.424896,-1.345710,0.220920,-1.364606,1.261045,1.406018,0.378230,1.379122,-1.040948,-0.989134,-0.296069,-0.688540,0.448824,0.332990,-0.929485,-1.339905,-0.381330,-1.064211,-0.707996,0.710555,-1.247882,-0.656432,-1.402067,-1.348114,-0.836175"
DB02959,"1.017765,0.618020,0.174165,-0.358456,-0.003211,0.301926,-0.471569,-2.434910,1.114615,-1.737651,0.037564,0.052562,0.338170,-0.164148,-0.543187,-0.010845,-1.240272,0.953385,-0.806372,1.290320,0.558292,0.276393,0.955724,-0.673925,1.261119,1.775675,-0.059735,-0.578859,0.193382,-1.741527,-0.292633,-0.800461,0.022157,-0.898500,0.006706,-0.001463,-1.278190,-1.280367,-1.055658,-0.889732,-0.640740,0.386350,0.125902,-0.556699,0.075896,0.350780,-0.017591,1.210892,1.283889,-0.024962,-1.519780,1.135582,-0.774321,0.218958,0.145848,1.763786,1.493966,0.190846,1.257679,0.269559,-2.181108,-0.022708,-0.575363,-1.285981"
DB01548,"-0.529366,0.940066,-1.282794,-0.847668,-1.305801,-1.165731,0.695252,0.393085,0.139515,0.107855,0.601502,0.675704,-0.917015,-1.171833,-0.220715,1.292066,0.902140,0.937053,-0.521821,-0.781059,-0.252497,-0.330285,-0.375511,1.186696,-0.197343,0.524264,-0.707422,-0.709490,0.817369,0.942357,1.255635,0.760410,-1.143121,-0.501151,1.299930,-0.969618,0.661497,0.376360,1.050884,0.347339,-1.087654,0.136364,-1.286948,1.208781,1.295256,0.135250,1.279075,-1.019735,-0.969144,-0.281864,-0.604670,0.221213,0.178270,-0.677229,-1.266259,-0.386967,-1.063714,-0.458420,0.506362,-1.221556,-0.634862,-1.298928,-1.257613,-0.779970"
DB01481,"-0.464783,0.865246,-1.255328,-0.859856,-1.275699,-1.094821,0.662805,0.463623,0.020926,-0.127781,0.666408,0.752902,-0.686518,-1.228169,0.017826,1.274291,0.936907,0.924313,-0.681962,-0.764931,-0.151429,-0.116286,-0.392439,1.145169,0.069515,0.304266,-0.746273,-0.573805,0.962174,0.865249,1.227589,0.703730,-1.030698,-0.335841,1.277212,-0.970561,0.707554,0.465355,1.044345,0.578792,-1.107954,0.201052,-1.262957,1.097896,1.275644,0.233150,1.259853,-0.945266,-0.875318,-0.288495,-0.725679,0.304152,0.282445,-0.912974,-1.242168,-0.483466,-1.015995,-0.525032,0.479185,-1.048151,-0.561552,-1.274382,-1.228712,-0.795868"
DB01541,"-0.467375,0.871754,-1.258011,-0.867427,-1.279148,-1.102144,0.666211,0.470178,0.021686,-0.132302,0.674936,0.748147,-0.678659,-1.236951,0.018271,1.277577,0.937401,0.926914,-0.688237,-0.760686,-0.147674,-0.121864,-0.392887,1.147855,0.077893,0.317070,-0.748514,-0.594194,0.962534,0.871120,1.229867,0.709927,-1.035047,-0.327583,1.280364,-0.970049,0.720214,0.457939,1.050043,0.595911,-1.117169,0.208532,-1.265608,1.100578,1.279052,0.242168,1.263473,-0.947360,-0.877574,-0.286606,-0.731723,0.313072,0.273148,-0.928851,-1.245057,-0.484475,-1.020281,-0.535034,0.495124,-1.051527,-0.558093,-1.277645,-1.232067,-0.792049"
DB01565,"0.154432,-0.504069,0.261627,-0.238559,0.227658,0.991411,-0.742002,-1.384785,0.808887,-0.159577,-0.350690,-0.118047,-0.048291,0.028794,0.447849,-0.224390,-1.021929,-0.175315,0.182075,1.083334,0.609444,0.332874,1.424767,-0.419801,-0.034465,1.682897,-0.153983,-0.555302,0.578232,-1.351416,-0.265059,-0.857189,-0.149875,-0.833919,-0.202079,0.379066,-2.128417,-1.275682,-1.072153,-0.765973,0.603147,-0.493772,0.185671,-0.685195,-0.177082,-0.874442,-0.183941,0.691760,0.880423,-0.626575,-0.433028,0.262488,-1.467163,1.151043,0.167903,1.063841,1.071092,1.754931,0.852288,0.459000,-1.592527,0.185314,-0.313664,-0.860282"
DB01442,"1.016852,-0.422825,1.143106,1.339012,1.018885,0.622081,0.082996,-1.821268,0.531385,-1.928055,-1.428673,-0.711287,0.893858,0.973946,-0.090591,-1.038662,-1.907289,-0.835182,0.148561,1.991094,0.902053,-0.076855,0.366265,-1.423002,0.372406,0.691032,0.780632,1.197342,-1.125387,-1.528608,-1.258554,-0.310330,0.692946,0.394535,-1.014905,0.605546,-1.865498,-1.517465,-1.373706,0.032861,0.661101,0.738352,1.116096,-1.030041,-0.961411,0.369055,-1.075117,1.606263,1.676239,0.779790,-1.177768,0.944985,-1.125873,1.463633,1.148868,1.119108,1.554081,0.621280,0.834809,0.343013,-1.165832,1.026245,0.741918,-0.750968"
DB01472,"1.330698,-0.176927,1.268274,0.934207,1.104622,0.340162,-0.116597,-1.748938,-0.452283,-0.691922,-1.146100,-1.979339,0.587412,0.806791,-0.285150,-1.130645,-2.203629,-0.701592,-0.262059,1.700056,0.295215,-0.882070,0.111943,-1.383224,-0.477142,1.813596,1.176274,-1.644117,-1.248083,-1.229895,-1.360241,-0.160480,1.129807,0.953489,-1.121651,0.231641,-1.351462,-2.325821,-1.186956,0.805165,0.269358,0.240422,1.216498,-0.988822,-1.072991,-0.311872,-1.184216,1.426148,1.614634,0.078149,0.121768,0.925190,-0.356218,1.966095,1.322974,1.742082,1.234892,0.424465,1.329800,0.183572,-0.809203,1.072649,0.353186,0.967223"
DB01536,"-0.762666,1.077680,-1.115979,-0.924270,-1.133190,-1.030484,0.621230,0.420205,-0.091602,0.331226,0.696548,0.626238,-0.907223,-1.126238,0.069867,1.108081,0.849051,0.642826,-0.247203,-0.647916,0.007187,-0.356828,-0.180617,1.181877,-0.199335,0.306433,-0.665113,-0.484962,0.813972,1.082238,1.120872,0.714740,-1.154446,-0.399685,1.102105,-0.898350,0.837450,0.478734,1.167509,0.718672,-0.859166,-0.022328,-1.110179,1.261702,1.102927,0.080345,1.139272,-1.181950,-1.042730,-0.678163,-0.407615,0.360465,0.285505,-0.664726,-1.134592,-0.712600,-1.074288,-0.346616,0.605763,-1.214553,-0.468528,-1.105807,-1.049243,-0.680219"
DB01466,"-0.739127,-0.337815,0.520812,-0.495114,0.526754,0.839134,-0.725963,-0.760043,-1.037207,1.165637,-0.300887,-0.688433,-0.433285,0.036576,0.940747,-0.564506,-1.256138,-0.928384,0.705098,1.026045,1.173338,-0.259943,1.859837,-0.150311,-0.930188,2.086603,-0.119436,-1.385445,0.542855,-0.622098,-0.417011,-0.739439,-0.171475,-0.307646,-0.573979,0.291734,-2.072761,-1.566387,-0.662969,0.168748,0.691678,-1.219564,0.439457,-0.324528,-0.546919,-1.494655,-0.413822,0.033105,0.407111,-1.201419,0.909475,-0.015394,-1.180828,1.658645,0.356135,0.613151,0.664916,2.225837,0.909600,0.411022,-1.148688,0.509012,0.002022,0.077268"
DB01564,"-0.479409,0.858178,-1.254544,-0.880786,-1.276834,-1.110501,0.649502,0.455144,-0.042478,-0.125773,0.693285,0.765462,-0.671635,-1.242400,0.024044,1.274648,0.939354,0.943863,-0.672592,-0.763317,-0.135632,-0.113073,-0.359935,1.147537,0.108834,0.335113,-0.757511,-0.620144,0.932989,0.874844,1.227211,0.705501,-1.048512,-0.312072,1.276817,-0.974062,0.726600,0.457887,1.051579,0.663772,-1.122262,0.202732,-1.261805,1.096803,1.275735,0.250513,1.259891,-0.945915,-0.879136,-0.279339,-0.731456,0.313966,0.249452,-0.937748,-1.243135,-0.479595,-1.017416,-0.534061,0.468453,-1.059222,-0.538690,-1.272881,-1.238377,-0.772060"
DB02187,"-0.764676,1.230506,-1.158442,-0.962849,-1.188205,-1.113869,0.650219,0.385932,-0.011255,0.360682,0.732516,0.652991,-0.973592,-1.189982,-0.133018,1.154979,0.844586,0.747113,-0.193523,-0.635439,-0.013570,-0.450955,-0.193938,1.218442,-0.181143,0.370436,-0.679856,-0.600790,0.774207,1.102132,1.156127,0.723859,-1.198661,-0.492418,1.150653,-0.911927,0.920453,0.452213,1.184245,0.580745,-0.942891,0.029350,-1.146347,1.357195,1.154276,0.156131,1.186097,-1.199438,-1.062513,-0.664177,-0.391002,0.423872,0.315815,-0.726397,-1.172461,-0.634767,-1.094891,-0.429150,0.694858,-1.292773,-0.519165,-1.152526,-1.061887,-0.702078"
DB03515,"-0.737996,1.239372,-1.173391,-0.959368,-1.203224,-1.145470,0.675015,0.380685,-0.045105,0.310029,0.728647,0.617286,-0.976420,-1.207308,-0.109468,1.171882,0.863696,0.738550,-0.249885,-0.650551,-0.024354,-0.474874,-0.233901,1.227149,-0.213523,0.425353,-0.674234,-0.615755,0.792309,1.122980,1.168706,0.753300,-1.194040,-0.441118,1.168452,-0.937546,0.956840,0.428192,1.199811,0.603682,-0.980123,0.022938,-1.164340,1.371779,1.171795,0.157760,1.202052,-1.206191,-1.057099,-0.647799,-0.419722,0.429609,0.329889,-0.735286,-1.185800,-0.640409,-1.109802,-0.445383,0.737832,-1.317810,-0.541667,-1.172679,-1.109577,-0.693748"
DB03966,"-0.492848,1.128360,-1.345226,-0.905014,-1.387369,-1.282554,0.777057,0.366439,0.177427,-0.068444,0.720524,0.736315,-0.837157,-1.296134,-0.295417,1.371434,0.968226,1.060644,-0.660676,-0.793645,-0.224264,-0.330315,-0.451847,1.225264,0.023269,0.496728,-0.742069,-0.721359,0.885087,0.967520,1.299600,0.790168,-1.168806,-0.461652,1.377711,-1.018656,0.880044,0.410176,1.114326,0.451891,-1.287553,0.224115,-1.345376,1.292901,1.379254,0.330832,1.355671,-1.020738,-0.975521,-0.318932,-0.723769,0.381260,0.354530,-0.922627,-1.322135,-0.363621,-1.067922,-0.651822,0.644303,-1.251750,-0.672656,-1.375636,-1.354616,-0.825481"
DB03866,"-0.334531,0.864761,-1.146099,-0.724647,-1.168090,-0.961396,0.880188,0.450080,0.773238,0.005070,0.559034,0.471312,-0.701226,-1.143643,-0.286001,1.156466,1.011892,0.674240,-0.491795,-0.560184,-0.262578,-0.456482,-0.690568,1.036758,-0.066068,0.335587,-0.610501,-0.549423,0.830963,0.917903,1.109301,0.719006,-0.981935,-0.224043,1.172375,-0.608860,0.877542,0.526695,0.992366,-0.282627,-0.858651,0.469782,-1.147501,1.179870,1.164424,0.393860,1.143258,-0.893055,-0.793746,-0.378227,-0.660931,0.193565,0.028104,-0.795406,-1.121200,-0.357494,-1.006296,-0.485971,0.452391,-1.016407,-0.413163,-1.158234,-1.034364,-0.791790"
DB03509,"-0.504758,1.039777,-1.301126,-0.934592,-1.340631,-1.228464,0.664547,0.239823,0.035754,-0.121522,0.760465,0.757967,-0.793312,-1.294614,-0.171017,1.325260,0.983762,1.037353,-0.550614,-0.772288,-0.140320,-0.230949,-0.375108,1.184279,0.094022,0.506123,-0.779554,-0.740243,0.919085,0.885949,1.257756,0.688155,-1.129461,-0.428978,1.329182,-0.995045,0.881034,0.506220,1.048871,0.542348,-1.270659,0.183018,-1.300347,1.198825,1.332206,0.343408,1.315397,-0.949863,-0.895571,-0.289647,-0.718356,0.359072,0.318750,-0.925777,-1.287758,-0.301977,-0.979396,-0.589720,0.519920,-1.182549,-0.706958,-1.323742,-1.308122,-0.843221"
DB03313,"-0.499060,0.929691,-1.254639,-0.981315,-1.289183,-1.159223,0.583621,0.180492,-0.067397,-0.033056,0.715089,0.715565,-0.879965,-1.280178,-0.066208,1.275403,0.972494,1.043783,-0.426504,-0.741857,-0.226382,-0.293680,-0.335581,1.147239,0.052035,0.632416,-0.937785,-0.497790,0.861887,0.758808,1.210067,0.396287,-1.049523,-0.724636,1.279492,-1.014023,0.683397,0.446059,0.793937,0.382748,-1.221467,0.108798,-1.257343,1.076467,1.283665,0.254050,1.280032,-0.847645,-0.714314,-0.215169,-0.445358,0.160317,0.152915,-0.706502,-1.255684,-0.152495,-0.784007,-0.370842,0.537741,-0.891357,-0.737334,-1.275369,-1.097488,-0.974940"
DB02105,"-0.559866,1.142300,-1.325305,-0.948007,-1.374706,-1.339059,0.784211,0.264974,0.080378,-0.058089,0.730356,0.692817,-0.801167,-1.293547,-0.307159,1.354140,0.892187,1.051634,-0.721497,-0.750957,-0.231050,-0.338180,-0.339285,1.212112,0.102920,0.533399,-0.826669,-0.727805,0.859316,0.930735,1.278578,0.731606,-1.177766,-0.532056,1.360857,-0.982486,0.857497,0.352121,1.051470,0.467192,-1.347000,0.218523,-1.327676,1.277007,1.368063,0.333300,1.345401,-0.993408,-0.930666,-0.260490,-0.653449,0.378392,0.266812,-0.968105,-1.311095,-0.365640,-0.964787,-0.641659,0.653168,-1.158094,-0.704641,-1.361467,-1.316140,-0.880976"
