uniprot_id,seq_features
O00764,"-0.18326499513298256,-0.2632405403270028,0.2519806636129518,-0.268497291925317,-0.2476013983355421,0.2812157618421032,-0.23883999391875893,0.2689477242035007,0.2092473539648062,-0.20983750937459103,0.11898150656598762,-0.28595066564654215,0.16843272812878843,0.18761681057445626,0.1418549000807255,0.3043365844216782,-0.30572117047645325,0.12994152354170135,-0.20203089749463882,-0.10369924255267393,0.19916391310882436,-0.04142370995014283,-0.19724795108116977,-0.2704923962325652,-0.21801121442604265,0.2278251093396136,-0.19212596128556428,-0.29727076343583064,0.2180328091696265,-0.2472725271994587,0.14481722003704428,0.14360773729668264,0.24042058653594167,0.17065449285609133,-0.027174700928422047,0.3378112137525085,-0.2601643264149831,-0.20001833354282195,0.18594474364248942,-0.19504541331273423,-0.18882590089924736,0.21766461787903363,0.20081660700438533,-0.24667550201781135,-0.2682632446336358,0.1977943910847852,0.3563375791674407,-0.1994639627780246,-0.22155296360583315,0.3301550957529517,-0.18407232319265465,-0.16089013506782324,-0.08025113788451711,0.19623117225378262,0.1980587048858203,0.17642378536949951,0.2356685360790531,0.1965748941917838,-0.2794912117637203,-0.21567213865997906,-0.19544251820324263,0.23078977197599765,-0.24006826795526026,-0.13523885786409728"
O14520,"-0.378286999766008,-0.36896980235843396,0.3260571552983158,-0.37837101159838044,-0.3678802677503769,0.29477280354159124,-0.33703962019161227,0.3369878221566167,0.32809103505338905,-0.3485971985222366,0.32094468846438423,-0.3447302173413937,0.32092624412534976,0.349057344741387,0.344385091373209,0.3401091454914585,-0.3417285431517895,0.37265074812552684,-0.3136837942014577,-0.34138160764472975,0.3522735260989386,-0.3196222256223846,-0.3774650550208567,-0.3536704705569687,-0.3638165559293683,0.3440742365705978,-0.31789862254167445,-0.3085733067369266,0.35647406229406037,-0.37192434396567275,0.35670038687385314,0.3102237624824038,0.3199325739461838,0.38110072920695676,-0.32888538958744,0.3295879911528948,-0.3498884380356661,-0.35227223648501343,0.3476086272835119,-0.3562783403767421,-0.3759175863657014,0.35180377655779144,0.36358018255133395,-0.3402087728686414,-0.3536159633299296,0.3622002704205741,0.3267638460967166,-0.3439190405263059,-0.3681084653119951,0.3313225593232663,-0.32343791629375174,-0.34308537146210816,-0.3500354939298367,0.35862208506433957,0.3338727469334696,0.35534166256531413,0.33012143026894136,0.3648017279439594,-0.35683321532541945,-0.3896357035446673,-0.397784640264004,0.3355277423283748,-0.34447467549517646,-0.35491286476331557"
O14556,"-0.34038954949686095,-0.4003295833767102,0.31533850011869685,-0.39981915479643515,-0.32979855237818806,0.3297148660519675,-0.34909396547868865,0.32187756533890455,0.3272578117563282,-0.33896155784328363,0.3048744091833477,-0.37036209681836213,0.3154107221148639,0.3265728919453223,0.31687214513910034,0.3280169021110935,-0.36678978019866576,0.3364375064104215,-0.35721173726914635,-0.2861909158647168,0.31490499208771827,-0.332293867446977,-0.3861121725436298,-0.38519818754054536,-0.3437894866404985,0.3323984071815972,-0.38735643464341707,-0.37549223494627093,0.3280563953630074,-0.35788836679248454,0.32515088491292604,0.3042691810598624,0.31529956442904894,0.34952294614492135,-0.41037267646031256,0.33594388394721814,-0.3551382872715466,-0.32590507307712696,0.36488593876953174,-0.35601103976518245,-0.38105779475302043,0.3454489727772128,0.34269006781055594,-0.38502088038511684,-0.38765043335564375,0.3516246383337203,0.34182437494637175,-0.3794354325468877,-0.3386866731968494,0.3198601183135297,-0.3928604909919357,-0.42887365973416997,-0.36795056759738654,0.3306046508139448,0.315796264068668,0.31948551552902404,0.304980868358236,0.35729137449853965,-0.36048399124026714,-0.38320569657758075,-0.406182436599712,0.3670268925528216,-0.3633357963819052,-0.32636457401270186"
O14578,"-0.24344781748681735,-0.303375115335271,0.22974964423012628,-0.28718660835251625,-0.2507524482654963,0.28022772371758936,-0.262837465146122,0.213969993368873,0.246409583192123,-0.28533514184887215,0.2259635701056533,-0.2059351498053308,0.1962224736431594,0.21037096110927647,0.25990152922346305,0.20776042297627,-0.2637504421507448,0.25264325118118675,-0.19870743239427524,-0.3042183494869034,0.30340430276720926,-0.34423056671452423,-0.20372023495315275,-0.27066470402450776,-0.28677736020447026,0.3051528931860959,-0.2787717686386745,-0.1849644554630394,0.25630909672971885,-0.2931323694924207,0.2696088306182259,0.2385235261084673,0.235794275941618,0.2504926165865132,-0.2556970142810957,0.25923011601924006,-0.24656823334165096,-0.25801599318262214,0.3010914775831706,-0.27356761228032683,-0.3573355323957216,0.2339758361074256,0.24622894547783564,-0.31662814316822113,-0.24616876077618083,0.2445628152330089,0.23187832956805715,-0.3046208459774197,-0.29185355339120256,0.20431039498832296,-0.3036731818100671,-0.3526541065723983,-0.28366169119114604,0.19761145491214155,0.2163592178812447,0.17042308476654938,0.21214096423655598,0.24379184949007673,-0.2415210455709929,-0.327468257270291,-0.29287920214036134,0.21783379755485752,-0.2923818953791457,-0.27735969292296253"
O14618,"-0.2722014125720406,-0.3459681344221965,0.32015162264745844,-0.3670704529923381,-0.31350904106146793,0.32310015740472714,-0.3180373525253027,0.32189236461395093,0.28663750993854115,-0.2907700493038771,0.2412818207777283,-0.3556219723482878,0.2519378909146844,0.2654735964080218,0.24535427988431208,0.3522780628222609,-0.3599735074396347,0.23608750016986907,-0.3217109104340023,-0.20528717796984083,0.3021697033110871,-0.20782636218717615,-0.33990702900803527,-0.37715405685724734,-0.3040972491473481,0.2865709165726853,-0.31453443489403615,-0.34978401857749275,0.2999845406045923,-0.33462890029609055,0.24875771896355578,0.2428126121563146,0.30363944238441987,0.2648241416797204,-0.2744619995398047,0.3559101119614037,-0.3556172365886358,-0.3297204665583911,0.2772615983460256,-0.2804607257228923,-0.2970124860020363,0.31608094017996696,0.28240157960464374,-0.3536255069100888,-0.33471420147397035,0.2859661107950637,0.4116115040816876,-0.3166365869566908,-0.33165622625449703,0.3429700842086554,-0.2952636895230784,-0.3739101601365023,-0.2444734675161043,0.2697645397885178,0.2941820715190598,0.28256695655761555,0.2893068610109675,0.3041167371627454,-0.3568257830702104,-0.3351330704023581,-0.3130252839653233,0.3150752472989704,-0.31543763063524066,-0.2557284949989015"
O14649,"-0.18662880899576992,-0.23885482017010934,0.1666398815180575,-0.1946573851603574,-0.17691595987613282,0.13664478026046561,-0.2060695106487845,0.19052954228253305,0.19320582962762287,-0.2293383960267252,0.19342406012914337,-0.19008666754186881,0.20993192942670877,0.19279732759093668,0.21062512500940322,0.15620778851971653,-0.16320099519452688,0.182540835934186,-0.33073049334607696,-0.22361163472929727,0.15399242070164554,-0.31024681674669746,-0.2521950395970953,-0.1829525136892803,-0.18335391409880175,0.1816098347569725,-0.2767106501091374,-0.26976031270341705,0.21397906217755314,-0.20587994543886126,0.22780783854269768,0.18529179457961936,0.17723907790090457,0.23105357989093953,-0.321761954721659,0.18104921771816063,-0.20213701186357308,-0.19302295832423827,0.2024417083406016,-0.2008331105441148,-0.22572188651923278,0.19465754238288355,0.2001786087192408,-0.17631789274701365,-0.24531082603227736,0.18350242708137235,0.14447627405031196,-0.25201079479057503,-0.19765086563148046,0.14303308953956473,-0.27328444898032994,-0.25824607445974984,-0.2677182278656833,0.20025064105895418,0.17735055929132948,0.12683562182189145,0.15398099481481728,0.23408071507549508,-0.19413835844450078,-0.23972948760053286,-0.2549015302328207,0.2256726941272161,-0.1721810240312806,-0.25094493754249425"
O14717,"-0.3234580237582535,-0.38142787564838776,0.3168192939935746,-0.3635963787426609,-0.33617397501933366,0.3454331052301587,-0.33385186393775346,0.3290995623127104,0.32005176800625323,-0.32600451362581406,0.30652092573490486,-0.3532784089921726,0.32506796341897476,0.31149573084802024,0.3137277150812882,0.3305822290451852,-0.3651544089969367,0.33111160938954487,-0.3928765664714671,-0.2938214291559153,0.31208851976930146,-0.2991795125843391,-0.3533683831536681,-0.36395674041821036,-0.3279748319452097,0.31116776323544937,-0.39051170125518164,-0.3484690182936563,0.3283703371341415,-0.3552512198947955,0.324854192163259,0.3098312949912343,0.3240014364100916,0.35084904209906265,-0.33260504568340254,0.33626834905522957,-0.3370203004521766,-0.32246064142258785,0.3418223619870505,-0.3603911893956521,-0.3571003941232459,0.3400252765429059,0.33621537847941885,-0.3517117026283268,-0.3601283015226578,0.35810363002296625,0.3572622785887631,-0.3573928153042987,-0.3337023962516885,0.34444411019746296,-0.36433939575373775,-0.40893088825350027,-0.3272558201306304,0.3456092797388286,0.3230545188735064,0.34230581404348914,0.30212932021797995,0.34215509571795066,-0.34577323723174364,-0.3607300137735332,-0.38098782111354745,0.3440594081977394,-0.36764616925474436,-0.3235311296363085"
O14730,"-0.3539810043562776,-0.37712224715991194,0.3194986180814556,-0.41910127058406166,-0.35037776756157385,0.34142256811194305,-0.360535734324418,0.3558548786385191,0.3187549488046124,-0.34822303710377145,0.3065578981010178,-0.3814297697465812,0.3160924183892835,0.3203774075363369,0.31187481291206076,0.3657190686704989,-0.34843977437241774,0.32935272202139576,-0.2767264050003567,-0.3103855732095471,0.3252428883946204,-0.3231618728539284,-0.3736962446335255,-0.36752511651167424,-0.3469794802900242,0.3488926769749345,-0.3664626589233507,-0.3549642599697354,0.33097405627794907,-0.37083469924180607,0.3295705838045179,0.3287200314288113,0.3259896364494255,0.3283281449479245,-0.37295250525804996,0.35126251262470326,-0.3574008536366036,-0.36051680961414356,0.3542698409057894,-0.3714339034502664,-0.37778575467510794,0.33028451318914104,0.333016577519084,-0.38900925276968434,-0.3639747919355431,0.351570100638217,0.38309041056028426,-0.39393307775266007,-0.3255462031165032,0.33636283611684237,-0.3637100973917205,-0.4021527341991016,-0.3061209666052478,0.31978137840972254,0.333044197055925,0.3058608997198186,0.34115797541413534,0.3383470345367617,-0.3685399300127223,-0.39348087218093714,-0.36128849214117853,0.3698609856358314,-0.35465211487492115,-0.3398740133913346"
O14732,"-0.20826739526489424,-0.29489822414490474,0.30713683290276417,-0.2466792731448251,-0.25140779860302576,0.31563930972532334,-0.27228799200140247,0.2866050322919267,0.2737161342573247,-0.20323281726466183,0.16365338275835534,-0.3127299165406423,0.25006923746629306,0.22758959648745747,0.18965815057018007,0.32024487072383173,-0.2715805631349141,0.15235418816036086,-0.10698742109581766,-0.1219731276419366,0.1983814635773947,0.06197162775100991,-0.19429265026743944,-0.2759223128555764,-0.24027877238656334,0.2577771976198219,-0.20190564431447583,-0.2392914751487434,0.2191961111474338,-0.18619610759675329,0.15666985843069792,0.21084631181404773,0.24937373999925957,0.18409630620794692,-0.17394295518851868,0.3415224822924879,-0.2630981289609465,-0.2165326937984015,0.22413262198943507,-0.19258395295276506,-0.17673245220474987,0.2289027651922136,0.21849527201361307,-0.24957409639273678,-0.32167500055901416,0.23166513209772419,0.3911464603263261,-0.23455270597969674,-0.23357734589322707,0.3315137786933055,-0.2819680989598757,-0.1887292301322514,-0.1541807650556688,0.24116299574548808,0.22909008043332582,0.21481528565518337,0.3072108840794739,0.2141559149042956,-0.27923572473114916,-0.20750268867304056,-0.1928535467412032,0.2555407933351068,-0.3055328407256049,-0.1488324092629395"
O14746,"0.6514517276208864,0.7734855191485644,-0.7347565754348484,0.7205228048185719,0.5299543661455768,-0.9487549387905911,0.7088590933720349,-0.6520194111136617,-0.5494609952201874,0.6790730703378853,-0.5187290211398818,0.584109381949514,-0.5303337324583635,-0.6342247304334855,-0.5476392254170519,-0.6228434729264591,0.6692923757467497,-0.2857599237064612,0.3906283546407922,0.47078702902523484,-0.46755777740118615,0.3193163590877471,0.6233810418107043,0.7002819849821514,0.5647236194169899,-0.6218847556492301,0.5146825682071982,0.8818172949720168,-0.4997953629833977,0.6630752472681802,-0.5145660122656106,-0.5196604815814425,-0.6136685250381135,-0.6437891686545006,0.9290999248153404,-0.7976925712181598,0.6433433586017316,0.6047193520868568,-0.30171669412440666,0.6488938668111243,0.528854468986553,-0.6733517662161461,-0.6620474705443593,0.4989192979437751,0.8990908017337071,-0.6200667168645217,-0.8256846473871692,0.6879487003625984,0.7113334593694867,-0.8927523260342293,0.6751163587557383,0.8058150860912924,0.5334556435287012,-0.6716173801151732,-0.7999786048348101,-0.6208750339936817,-0.6558762410579586,-0.6201749364293507,0.6886538320953373,0.5641191033675335,0.6138256188957353,-0.4378501149201303,0.4527306955115977,0.7357175104115705"
O14757,"0.04689915107229019,-0.07496703983291787,0.04127661504304447,-0.02923627012159263,-0.021455975264304126,-0.07587245834147564,-0.0052085545594914105,0.1066815038846009,-0.10246489585644171,-0.12863462477470844,0.015566475189377534,-0.17416408079016166,0.11338059131814464,0.004832173723160513,-0.14741350639452952,-0.092123196602234,0.022324503751934614,0.005374753250838689,-0.1598908632250381,-0.02085336458709581,-0.00703119493509051,-0.2585690194923323,-0.026380919677452118,0.0948479335166695,0.13452875769997386,-0.09982257851007284,-0.11460369209361124,5.872633932979477e-05,-0.05954334699432149,0.018652283885824263,-0.048039758952483,0.05240532397287136,-0.01793513073238882,-0.12467758125504666,-0.5210203733336604,-0.005564743539876239,0.0044460353637198104,-0.0006430817950860948,0.09563463583286157,-0.05663158884481407,-0.03300531145666356,-0.05938744192456212,-0.10583094675428575,0.03318894836223638,0.00945970788617002,-0.0427746879034251,0.0775979527972784,0.03059681181029975,-0.028129045525921072,-0.03271169322279958,0.10044277720264454,-0.09877475994951025,0.06617361105784444,-0.012096431249772707,0.03713594058567914,0.03746881056700745,-0.039480393140997536,0.05209319587427277,0.03993971094285137,-0.05658531425785187,0.012302935891448055,0.027490917583255597,-0.007912470763800753,-0.06445685873478117"
O14763,"-0.2719525883491479,-0.24742902300903022,0.28357519206614673,-0.28797199191982414,-0.30137267066127804,0.2580837934570639,-0.27075545127172473,0.2961404933100069,0.2942604228157954,-0.2546346496946596,0.30297959025648313,-0.2817467872116025,0.30521591444413365,0.28212197502498765,0.31405851772266563,0.3107449593594053,-0.26361236550857187,0.3466403320526619,-0.31193303700702424,-0.2910423791985772,0.2971459601198661,-0.32590333579035635,-0.30555291599138157,-0.28168349023683215,-0.27382896406517915,0.25988123394912743,-0.3000005919746984,-0.2304037770100651,0.31887032855501724,-0.3014618746423921,0.2949434055965305,0.2974855635719398,0.30904783065389807,0.29902450606100295,-0.2044733307984535,0.25667475621814695,-0.25900153113165286,-0.3067762993426666,0.3404972586925819,-0.27302796571654664,-0.30684056624387457,0.2927360397907359,0.2941235973370831,-0.334150162488462,-0.2596930316012554,0.303560978335239,0.2893133089987716,-0.2898641247426977,-0.31965251728370164,0.28321219466911596,-0.3127824741801146,-0.355047453251379,-0.31796943730502814,0.27693877897177854,0.2682411833314238,0.29536890588649767,0.2754786212820347,0.27353697452902587,-0.2899800014860165,-0.28133536993564845,-0.2933530004282093,0.31775498263525237,-0.32845067398677974,-0.2634601181398319"
O14788,"-0.2748468748885657,-0.20893534062288938,0.2830582456423068,-0.26632170210081946,-0.267739314316324,0.26100915590734325,-0.2802806802132562,0.2614634279322003,0.29843683844705293,-0.2589725845936276,0.3220088754132398,-0.27017307834103554,0.2717899116010254,0.27348300996047786,0.29542535259077196,0.25492474276423016,-0.26866186867918,0.3348026369933516,-0.2509172241703678,-0.29421801526887914,0.28413390063131955,-0.24691910464928302,-0.2613982225419454,-0.23532311537925002,-0.2680584529917024,0.25730479329184053,-0.23224448542447365,-0.20467266819572255,0.2862960415441434,-0.2721638984601438,0.25575144661696386,0.28571066207576107,0.27765880591537084,0.27898865983368193,-0.1928659533994169,0.23330484077617944,-0.23691887945268558,-0.2680807982859998,0.3219201782530323,-0.26313172209179414,-0.2759071335933707,0.245850396292606,0.2829273797844105,-0.2628590714581516,-0.22636363901890272,0.26155289060786735,0.25385076715048527,-0.28669507537465755,-0.26898300508050954,0.23872538081748418,-0.30209615231266135,-0.28156323536353195,-0.22819067502420623,0.26834044261856055,0.2237184623208707,0.32292336109245,0.2657078908826403,0.24311892021378823,-0.2620610868475259,-0.23982152145372548,-0.29174137552064616,0.2663168545335611,-0.26356721323360227,-0.2587019098976949"
