db_id,seq_features
DB00030,"0.6519943661694387,-0.12389124044042367,-0.42483418047419147,0.20735326844213267,0.5410837613188366,-0.2529235671195204,0.6963718304327648,0.9171989816238527,-0.08963096889778652,0.5995460870144597,0.5709103411368108,0.6442070298202712,0.43935426260915805,0.8254765312438077,0.21018596952791618,0.5349581060075514,-0.4789617244663389,-0.28250594673541185,0.16994577134382902,-0.17863591598581835,-0.6876673597027438,0.5891122265686421,-1.0342214561339267,0.612353562980182,0.5217183913849057,0.4012707493488441,0.534160453420882,0.6230485458462844,0.41791095045427235,-0.0272784603850201,-0.2973843359642259,0.6715050469696134,-0.06031895309419068,-0.5689035438512442,0.5476958597239597,0.5889453406437017,-0.506256218034573,0.4953885609456319,0.052925802687853116,0.2740064353621087,0.35592486553669334,-0.32303605499579446,0.73233059453459,0.5292055910399581,0.6180096197431831,-0.046319854617699226,0.5715375444775529,0.44668943563031854,0.014729631203295335,-1.2076362183060183,-0.17232161965490222,-0.6535393084931536,0.5216914213950236,-0.5106903913542938,0.04053505388958686,-0.08182281027855116,0.5205039176142221,0.02129862923376269,0.6540755906445415,-0.29386887771537845,0.21121315117854825,-0.7906223646355715,0.36111570138022364,-0.6036810044214881"
DB00031,"0.10478770242807346,0.5755602556404068,1.3159504337718864,0.8432088995693272,1.4858397059119324,0.197576526129419,0.12592073452226477,-0.5039922765284488,-0.12326443856740327,0.47247401099105324,0.27791012166058554,-0.1788551428806424,-0.3865851872888871,1.5783263602116964,0.3651423132150602,-0.10136024430203686,0.3037291607692665,-2.428466364414129,-0.15668968049025417,-0.08576419698152109,-0.2526579791191637,-0.4579058651244037,0.5459496179855442,-1.3101473891761715,0.06525538849425432,0.36202177527171653,0.4230084678094765,0.2954494265724975,0.2318363812509687,1.1599055844514357,0.2256895152873142,0.18466705474290215,0.5462215751097986,-0.02040210695228202,-0.016692976601874233,-0.30147504579811396,0.3720850301322446,-0.17308398869519184,-1.9786892118738098,-0.1532483746382558,0.3225037099144635,-0.12958511762123268,-0.24360238989301503,-0.5310639225936392,0.29536585294432727,1.4194022016118095,0.5197161930816337,0.6515966916368217,-3.046768031349076,0.08407100046236954,-0.8307084389933946,0.6513333513889242,0.24082903662584693,0.788666637462423,0.4025082634022659,0.5255194514304056,0.13054893451663765,-1.8270750413826247,0.1567414922131703,0.09302930890480984,-1.9101717619230962,-0.5063144683362014,0.2766349716383128,0.23589811483656725"
DB00033,"0.07797084082451651,1.5637315998929566,0.018844258261972755,-0.3413221584188012,-0.7226489892977416,0.18204344350716847,0.14072965923074807,-2.1095279856359017,-1.6197042897432006,0.3700839895875908,0.03654337840040282,-0.08495357231961519,-0.1485600016770646,-1.0856034018720975,0.20279841151052322,0.002524177106084607,0.11690199967491018,-0.7505848860904509,0.1835019012840127,0.0515664249805912,0.21553449641421368,-0.23336956292719233,-0.5438578224611894,-1.1208709571820359,0.04783148192129734,0.20693828486345053,0.24265927872129572,0.27660161696619856,-0.046781778264395654,1.3459376910266525,0.15787234641246156,0.15127244918440283,-0.14187487305208607,-0.424064101777701,-0.02730603889196805,-0.1385600424314534,0.22173119391750626,0.08210388576453187,-0.7045808438024527,-0.03775481483327404,0.3135530346615478,-0.24126653993906297,-0.16650000406331136,-0.18792799891214093,0.2738993524160128,0.9060529126428811,0.4861692113298537,0.2607446055864453,-1.2748625942243532,-0.7527052368479838,0.07688644145795494,0.04291841936779701,0.19900129578729567,-0.11772058606412122,0.6312429008098365,0.3747872591811641,0.17550968346724174,-0.47766589243887064,0.21853699531951062,0.1526834797878153,-1.448856473646444,-0.7812957783546368,-0.009131455892772849,0.24481406738165384"
DB00035,"0.39526486073078587,-0.20390466444126967,-0.00525089023210397,0.7629686962819883,-1.1646562550651784,-0.8106278838463337,0.2923392506422774,-0.314497653207132,0.22712920803712802,0.39454796948949306,0.4854924726834214,0.4517145775673022,0.44915925592037376,0.18794489454305927,0.7496515649166264,0.5204463302577683,-0.29319616122234365,-0.23037749611014807,0.5175437312310975,-1.0286052363398557,0.02051730025893351,0.263241455283037,0.2976089584012201,0.40614822502217257,0.1469231572007165,0.5394265273475661,0.5794599017986641,0.07818509071227703,0.6264876087528338,-0.7179830910372356,-0.5047535074881455,0.49158418859697345,-0.4896466904198805,-0.5480215099941605,0.38789349429657716,0.5186326935534146,0.27763735988542304,0.029131994853067403,0.30346072977510247,0.6782947681578982,0.2885060965910714,-0.7958091250961415,0.36912755382029644,0.132258660946854,0.2396212044006341,-0.5175282696431502,0.5448896870658545,0.4649023563688277,-0.6650089486565396,-0.32084562575393416,-0.5591255189610856,0.021401512618651915,0.4369472092129988,0.054718330302041145,-0.1846634869062209,-1.0604840636647208,0.5222073288568566,-0.7024994481435579,0.4326120073525546,-0.8721693109507233,-0.34541773682001353,-0.424254337167463,0.5662194734877699,-0.31705985493550587"
DB00036,"0.797277783607331,-0.24564105781086226,-0.27198436845635304,0.19130814329386206,-0.15665059285538244,-0.810633072056165,0.7943975115056664,0.4771566693939269,-0.42399824007407017,0.8466933585750823,0.8172938795042932,0.7448777742800335,0.7790994375568736,0.37881468180598077,0.857914740372545,0.7053339071484787,-0.7852594277723363,-1.0419560231296392,0.828258127697871,-0.8098959652528758,-0.7116049392853784,0.7644617941387214,-0.3954405443320398,0.6307427459622436,0.7486131760627359,0.8704839138368979,0.8438430974645258,0.7881425474866525,0.8259679921287472,-0.2582712801839881,-0.7145580699456878,0.8025892843841833,-0.4992240286687292,-0.7148932159934421,0.7968430341550166,0.7225761047205721,-0.5331164544746099,0.7297469431182445,-0.4517877078461801,0.8160815859731684,0.8058344482045999,-0.8266616252676773,0.7809581069205653,0.7109431906130579,0.8236376200098757,-0.3259713248201712,0.8142053519856937,0.9008610309122476,-0.9231627504423779,-0.3093848346917715,-0.7274260308686092,-0.12671480758315742,0.8508180071244822,-0.48397038021973793,-0.35993766340399524,-0.7348750047806827,0.8017304261423325,-1.071640898295262,0.7579607538427201,-0.7853695712428291,-0.4850528771121993,-0.8343545786178495,0.8494177024799073,-0.5860701409561776"
DB00039,"0.6766810628034462,0.16134545183368676,-0.5231044500383875,-0.007579054631234244,-0.587115326207401,-0.7030850936374046,0.687526588117599,-0.1490038861126252,-0.9754741262461986,0.7729320154081581,0.7108522000115942,0.6151571152051128,0.6691190863434403,-0.28701713802676687,0.7969746220158902,0.5927346801676159,-0.5512087660327472,-0.7694690002597225,0.7990762756586374,-0.7094437216305194,-0.5041754375076398,0.6359843277900683,-0.35617061172806525,0.3391786794423933,0.6419270105148026,0.8112288498904228,0.7545862843684216,0.7035985367030824,0.6843213358001763,0.014195925620752227,-0.5982724779928661,0.6973948995846065,-0.5459954714398355,-0.543793703980939,0.6646231256870418,0.5713550072767672,-0.3929999842760769,0.6572801681582875,-0.29697312756600575,0.7299397766798494,0.7635227811144131,-0.7291907655073627,0.6290601663741805,0.5960764578631631,0.7578708017031686,-0.3114346718772576,0.7786385063318703,0.8168375594164828,-0.6653438645091886,-0.6182531560664654,-0.5568084009242517,-0.03946267203088386,0.7730682668346079,-0.6313964550674057,-0.20176268071651718,-0.6017447191552314,0.7042590236580678,-0.8796299863726085,0.6686061170435205,-0.6562671896784996,-0.5456469667328582,-0.8854728739596437,0.7121991752190716,-0.4933785696088155"
DB00040,"0.8858048498966821,-0.30678393438626866,-0.5887335122639401,0.056854618663376495,-0.42688905758604756,-0.9424793394094895,0.8875653436539875,0.5384580833262518,-0.552753165940188,0.8823120813639839,0.8936051947571563,0.862430989896054,0.9330593056627653,0.10874960518853226,0.8931968199555534,0.8027249119688792,-0.8623605310546467,-0.7985844037838844,0.93357774482974,-0.8777432672200607,-0.7416251859943104,0.9328528116960577,-0.5309948766792146,0.9129239185036847,0.835730031694218,0.91519812445766,0.8794448879682542,0.83744288283537,0.8903911329198355,-0.4514714652895636,-0.816502335972503,0.8784228320984798,-0.6933555288853689,-0.7935863578281078,0.9040646517577995,0.8518177125332277,-0.6629695488606574,0.8401025912013564,-0.1623000183276739,0.9335374062525814,0.850768516155279,-0.8625557119613796,0.9224745827159812,0.8821406177053376,0.8893653627224197,-0.544808210520337,0.8386491056181425,0.8925552974722438,-0.5087301100571563,-0.45762466376972283,-0.6741278712857739,-0.23361337202641413,0.9125758159619803,-0.7393679560315385,-0.4217592840033979,-0.8709597373746834,0.8752134075177742,-0.8605916411652192,0.8318694198366321,-0.876176307722805,-0.22138915988568256,-0.8777827523595806,0.8993578597615802,-0.6820346685130017"
DB00041,"-1.922682157467984,2.9640367743326155,1.215834972468824,2.3771925550771384,-1.8039220719765443,0.8326849431818484,-2.2448359980616406,-2.573711993909239,-0.05988352908778512,-1.7399123702169512,-1.662018880976239,-1.8830738097889774,-2.055995364605875,-0.8667465355614462,-0.8490223824789782,-1.4366292800896265,2.6309293399039726,1.2484383367029548,-1.349024528884057,0.06302651751069542,2.9922310298764034,-2.5756487501137775,2.1985362476668198,-3.1576698588162584,-2.667898886036585,-1.2312902750426875,-1.3362133599745825,-2.5261119791937943,-1.3936497977498972,-0.3425781277378852,1.6357025400423488,-1.5707302793950013,0.3411756039892821,1.9635655626012436,-2.178713869393025,-1.741383010470331,3.4687083965158316,-2.6709359754521893,0.5258161830176734,-1.1834263492058674,-1.9537708657257906,-0.17339597141538116,-2.1716014832984705,-2.6291666776852973,-2.142705524968164,-0.14892562124113207,-1.0282146158468513,-1.305259960326921,-1.531967497340218,-0.39708500226999754,0.8824704324516626,2.559511674021732,-1.5695898439146823,1.5674682027280906,1.400404599517197,0.5507369885805475,-1.4409933152145196,0.033845931283055956,-1.6717843780266666,0.5499947430578552,-0.49775331305404014,1.1882708751973339,-1.6756058655391368,2.0064404820105732"
DB00046,"-0.09391791257223425,0.2963276952575506,0.4065472079957565,0.5765591072305501,2.6965660230162767,1.1194606006939112,0.2471688317758158,1.5038982001333467,1.3780902082587705,0.19112881629022788,0.09700203653830773,-0.08097591090246609,-0.8777696146895503,3.1239045472658673,-0.20457884706189589,-0.29345935409452645,0.816757255277067,1.0514552789642722,-2.0969003583636625,1.198327266236083,-1.2138911265374763,-0.4139559220545255,-3.104405238209366,0.22689089787518424,-0.028819985848879508,-0.37683245188842096,0.23206409049699805,0.12311768468071123,-0.3344401230671379,1.0091169470884855,0.4270972236164632,0.2860859345181821,1.6635396457938516,-0.3840037965972063,-0.2347104094054816,-0.3304180147145863,0.16024888041110963,-0.6274421702279771,-0.030905730508500748,-1.1834829896591186,-0.5118470376622956,0.5679523856076577,0.03564122493337601,-0.6631492764593289,0.06307707794809037,1.8454266344841055,0.11912642864235884,0.18918676020347927,1.2807609991814124,-4.366698204309236,0.6932115401736464,-1.312040443289427,-0.15113050425365981,0.2668526166895211,1.211639455430377,1.406202142279675,-0.28064676030254665,1.49584600296107,0.07637225666045101,0.8785280235575552,1.0055561189941764,-0.921217083971241,-0.20061410473199712,-1.1422619162969379"
DB00047,"-0.11293675798914214,0.3353663605751849,0.4329251391337905,0.6051092082868476,2.742584777442324,1.155930036058647,0.22941516206391457,1.503036455501727,1.4057018274639679,0.17209380550706532,0.0707648796324114,-0.09494714167391137,-0.9012494293039597,3.203954851084754,-0.2426729431799181,-0.3127050715358622,0.8377183146789522,1.0804850007072828,-2.1353474983675187,1.2421601306457766,-1.1864885799835196,-0.43276857753307574,-3.114514905361672,0.19821193730191777,-0.05052807774937228,-0.4099880652781184,0.2066191762173628,0.1068026405897458,-0.36314151067863487,1.0148933549968417,0.45943469546395066,0.27218072966045564,1.676414862806937,-0.39360969977615584,-0.2585579498165844,-0.3451694562539064,0.1867690224618942,-0.6405610961278236,-0.02332711300243805,-1.218864609125063,-0.5388148258458363,0.5894527509119412,0.01947619600133178,-0.6805492270836028,0.04652289413929885,1.9003124262046323,0.10265730450197337,0.16691070754490275,1.2878319002509735,-4.3936149578480785,0.7242667106462107,-1.3306732934424415,-0.17081727614300288,0.2878715188070203,1.218357503128803,1.4687048790148751,-0.3023071024538518,1.5805843675113473,0.06421571481488461,0.9183152524002862,1.1309238868167601,-0.9125952230722781,-0.2353449589377106,-1.0993862448424332"
DB00048,"0.8228015647833231,-0.22372133913674158,-0.3555542934847423,0.18685757364037459,-0.22993699571927503,-0.847923308670007,0.8224708902923785,0.4646834278833749,-0.45463478616110675,0.8580628147592888,0.8431304460608839,0.7780102446336553,0.8273411243387103,0.31300107404357896,0.874143958771344,0.7339875684448746,-0.7750913384089168,-1.011315651991207,0.8597812411214861,-0.8277336073444046,-0.724707144809136,0.8143116193362756,-0.418773006875833,0.7141179220757826,0.7761266805693178,0.8826092499850015,0.8552048536002718,0.8041303532419772,0.8483686580491684,-0.31042819659158516,-0.7449987791338877,0.8242652855023068,-0.5466923570390949,-0.7596858069700215,0.8297123150412407,0.7603996081725998,-0.5635095460600493,0.762144878016742,-0.3992931836898969,0.8524254503497644,0.8203680729601397,-0.8275750681518413,0.8234086562811721,0.7608775720379446,0.8434782875584207,-0.37335153076704153,0.8227793568608628,0.8977746034554774,-0.8283997287639562,-0.3627243744553538,-0.7276358838909778,-0.1565705773052339,0.8707228538039367,-0.5455541959581344,-0.37191219593390085,-0.7711581878483141,0.8241805308017015,-1.0109170806179348,0.7790744787779151,-0.8101474602294564,-0.41911983204066805,-0.8472275978411353,0.8673188551284435,-0.6076046477291787"
DB00051,"-1.7061951721606998,1.3248717479414431,-0.27483680989073395,-0.18671325836464644,2.302648578129415,1.7124776212659811,-1.498425667188853,-2.026220020545303,-1.3303397178948382,-1.2101257425329321,-2.4661205833279407,-1.4408861827670878,-1.9355227415243579,-0.7164730767252732,-1.2530202733893703,-1.8593698794757545,0.6331597061868245,0.8963340127736047,-1.10443787569971,1.9242557124448454,-0.4974717928367716,-1.1012584049861585,0.3918410987968446,-1.9076317700256418,-0.8783444957495946,-1.502525437212053,-1.5437598976400506,-0.46096629781764026,-2.119576859938527,2.2773909681684645,2.008892267539816,-1.5936285977578626,1.034030838213171,0.9578343583070634,-1.6229854878841514,-1.9011313745927105,0.4933262264488827,-0.8636024150196226,-1.997696049669474,-1.9278155699779433,-0.9122325718471137,1.8300889215900906,-1.5844746188389227,-0.7437875722107558,-1.269182651120751,-1.3515619558785341,-1.4572409284046268,-1.4511339916468757,1.7037194535506914,0.0867596275437945,2.021102752347563,-0.7655297992215271,-1.0986195691937137,-1.1443864019247907,2.303038439632614,2.4468123609737793,-1.3602830354206468,1.74791903609203,-1.4066464700625463,2.213169087837168,1.1347941365997385,1.1561005867839595,-1.5892303471550981,1.794613337400035"
DB00052,"0.7938765215602032,-0.31635023752219,-0.44612972589743205,0.043107680701341314,0.08764638253310635,-0.6279330612959356,0.8286417283633507,0.543679808995712,-0.2851783859628618,0.7657898161586593,0.7794812917385341,0.7407315956072825,0.7773565307176741,0.45822884125036456,0.6405845360544729,0.6735781357293995,-0.7072349598827867,-0.5945842072231098,0.6172930983963238,-0.49558150473383583,-0.8136059953781675,0.7736079538567608,-0.8833721388135611,0.8287431680545784,0.7311768965643093,0.7140400489382027,0.7298298750214658,0.7404014898862433,0.7007053864454406,-0.2506039299079684,-0.5545680754825857,0.7685773295006276,-0.39052445631058164,-0.9135003463359366,0.7931455624014759,0.7306975807461411,-0.7086905095184964,0.6790837246586311,-0.056748954793826197,0.6844749734204714,0.6552308726376113,-0.6844227464500383,0.8105797574169713,0.7214710034564075,0.7803432022530122,-0.27372181444297794,0.7112990751075354,0.6205646975388754,-0.4407862122809329,-0.8833255915893191,-0.3447379940506945,-0.7286080351929884,0.7632167823937456,-0.5996449565428724,-0.11249939678062096,-0.4547502843416395,0.7149217709598246,-0.3834283100487244,0.7473546112223648,-0.566428482078764,-0.12979817604371852,-0.874649526854,0.7090135083228885,-0.6244259758266805"
